substation_id,datetime_GMT,generation_MW,uncertainty_MW,stats_error,bias_error,lcl_MW,ucl_MW,version_id,version,installedcapacity_MWp,capacity_MWp,site_count,calculation_time_s
0,2017-01-01 08:30:00,14.2,None,150,None,8.87,19.6,46,0.1.5b,11500,11180,46,0
0,2017-01-01 09:00:00,81.9,None,83,None,73.9,89.9,46,0.1.5b,11500,11180,200,1
0,2017-01-01 09:30:00,170,None,80,None,156,183,46,0.1.5b,11500,11180,280,2
0,2017-01-01 10:00:00,283,None,110,None,254,312,46,0.1.5b,11500,11180,300,2
0,2017-01-01 10:30:00,399,None,120,None,353,444,46,0.1.5b,11500,11180,315,2
0,2017-01-01 11:00:00,466,None,120,None,411,522,46,0.1.5b,11500,11180,300,2
0,2017-01-01 11:30:00,553,None,130,None,487,620,46,0.1.5b,11500,11180,312,2
0,2017-01-01 12:00:00,565,None,120,None,498,632,46,0.1.5b,11500,11180,299,2
0,2017-01-01 12:30:00,539,None,130,None,471,607,46,0.1.5b,11500,11180,302,2
0,2017-01-01 13:00:00,542,None,130,None,474,611,46,0.1.5b,11500,11180,302,2
0,2017-01-01 13:30:00,504,None,130,None,439,569,46,0.1.5b,11500,11180,272,2
0,2017-01-01 14:00:00,448,None,120,None,394,503,46,0.1.5b,11500,11180,280,2
0,2017-01-01 14:30:00,344,None,100,None,306,381,46,0.1.5b,11500,11180,253,2
0,2017-01-01 15:00:00,282,None,100,None,251,313,46,0.1.5b,11500,11180,254,2
0,2017-01-01 15:30:00,178,None,130,None,155,202,46,0.1.5b,11500,11180,273,2
0,2017-01-01 16:00:00,49,None,100,None,30.7,67.3,46,0.1.5b,11500,11180,24,0
0,2017-01-02 08:30:00,61.3,None,75,None,52.9,69.8,46,0.1.5b,11500,11180,82,0
0,2017-01-02 09:00:00,404,None,83,None,373,434,46,0.1.5b,11500,11180,327,2
0,2017-01-02 09:30:00,1120,None,77,None,1040,1200,46,0.1.5b,11500,11180,316,2
0,2017-01-02 10:00:00,2010,None,65,None,1890,2130,46,0.1.5b,11500,11180,308,2
0,2017-01-02 10:30:00,2770,None,57,None,2620,2920,46,0.1.5b,11500,11180,308,2
0,2017-01-02 11:00:00,3340,None,51,None,3180,3510,46,0.1.5b,11500,11180,302,2
0,2017-01-02 11:30:00,3690,None,49,None,3530,3860,46,0.1.5b,11500,11180,335,2
0,2017-01-02 12:00:00,4060,None,44,None,3890,4230,46,0.1.5b,11500,11180,302,2
0,2017-01-02 12:30:00,4030,None,47,None,3860,4200,46,0.1.5b,11500,11180,336,2
0,2017-01-02 13:00:00,4000,None,48,None,3820,4170,46,0.1.5b,11500,11180,325,2
0,2017-01-02 13:30:00,3700,None,51,None,3530,3870,46,0.1.5b,11500,11180,324,2
0,2017-01-02 14:00:00,3150,None,56,None,2990,3310,46,0.1.5b,11500,11180,336,2
0,2017-01-02 14:30:00,2460,None,64,None,2320,2600,46,0.1.5b,11500,11180,336,2
0,2017-01-02 15:00:00,1700,None,73,None,1590,1810,46,0.1.5b,11500,11180,334,2
0,2017-01-02 15:30:00,878,None,85,None,810,947,46,0.1.5b,11500,11180,325,2
0,2017-01-02 16:00:00,263,None,91,None,240,286,46,0.1.5b,11500,11180,294,1
0,2017-01-02 16:30:00,22,None,150,None,None,56.7,46,0.1.5b,11500,11180,5,0
0,2017-01-03 08:00:00,1.24,None,180,None,0.12,2.36,46,0.1.5b,11500,11180,13,0
0,2017-01-03 08:30:00,81.3,None,81,None,71.8,90.9,46,0.1.5b,11500,11180,132,1
0,2017-01-03 09:00:00,355,None,120,None,317,393,46,0.1.5b,11500,11180,311,1
0,2017-01-03 09:30:00,780,None,110,None,702,858,46,0.1.5b,11500,11180,327,3
0,2017-01-03 10:00:00,1210,None,96,None,1100,1320,46,0.1.5b,11500,11180,330,2
0,2017-01-03 10:30:00,1520,None,90,None,1390,1640,46,0.1.5b,11500,11180,315,2
0,2017-01-03 11:00:00,1800,None,80,None,1670,1940,46,0.1.5b,11500,11180,307,3
0,2017-01-03 11:30:00,1930,None,76,None,1800,2060,46,0.1.5b,11500,11180,331,3
0,2017-01-03 12:00:00,1970,None,73,None,1840,2100,46,0.1.5b,11500,11180,329,2
0,2017-01-03 12:30:00,1890,None,74,None,1770,2020,46,0.1.5b,11500,11180,331,2
0,2017-01-03 13:00:00,1850,None,76,None,1720,1970,46,0.1.5b,11500,11180,341,2
0,2017-01-03 13:30:00,1650,None,79,None,1540,1770,46,0.1.5b,11500,11180,331,2
0,2017-01-03 14:00:00,1370,None,84,None,1270,1470,46,0.1.5b,11500,11180,346,2
0,2017-01-03 14:30:00,1050,None,90,None,959,1130,46,0.1.5b,11500,11180,328,2
0,2017-01-03 15:00:00,747,None,100,None,678,816,46,0.1.5b,11500,11180,329,2
0,2017-01-03 15:30:00,448,None,110,None,401,496,46,0.1.5b,11500,11180,322,2
0,2017-01-03 16:00:00,211,None,100,None,187,236,46,0.1.5b,11500,11180,205,1
0,2017-01-03 16:30:00,56.7,None,130,None,23.8,89.6,46,0.1.5b,11500,11180,16,0
0,2017-01-04 08:30:00,15.3,None,270,None,5.56,25,46,0.1.5b,11500,11180,51,0
0,2017-01-04 09:00:00,117,None,99,None,106,128,46,0.1.5b,11500,11180,291,2
0,2017-01-04 09:30:00,306,None,96,None,278,333,46,0.1.5b,11500,11180,315,2
0,2017-01-04 10:00:00,572,None,92,None,525,618,46,0.1.5b,11500,11180,350,2
0,2017-01-04 10:30:00,867,None,91,None,796,938,46,0.1.5b,11500,11180,336,2
0,2017-01-04 11:00:00,1230,None,91,None,1120,1330,46,0.1.5b,11500,11180,324,2
0,2017-01-04 11:30:00,1490,None,82,None,1380,1600,46,0.1.5b,11500,11180,329,2
0,2017-01-04 12:00:00,1720,None,81,None,1590,1840,46,0.1.5b,11500,11180,323,3
0,2017-01-04 12:30:00,1880,None,77,None,1750,2010,46,0.1.5b,11500,11180,329,2
0,2017-01-04 13:00:00,1980,None,82,None,1830,2120,46,0.1.5b,11500,11180,330,2
0,2017-01-04 13:30:00,1870,None,78,None,1740,2000,46,0.1.5b,11500,11180,348,2
0,2017-01-04 14:00:00,1580,None,83,None,1460,1690,46,0.1.5b,11500,11180,344,2
0,2017-01-04 14:30:00,1250,None,90,None,1150,1350,46,0.1.5b,11500,11180,329,2
0,2017-01-04 15:00:00,881,None,96,None,806,956,46,0.1.5b,11500,11180,346,2
0,2017-01-04 15:30:00,450,None,94,None,412,488,46,0.1.5b,11500,11180,341,2
0,2017-01-04 16:00:00,140,None,65,None,130,149,46,0.1.5b,11500,11180,255,1
0,2017-01-04 16:30:00,12.7,None,130,None,5.27,20.1,46,0.1.5b,11500,11180,16,0
0,2017-01-05 08:00:00,0.474,None,170,None,None,1.06,46,0.1.5b,11500,11180,8,0
0,2017-01-05 08:30:00,88.9,None,75,None,79.1,98.7,46,0.1.5b,11500,11180,128,1
0,2017-01-05 09:00:00,470,None,94,None,429,510,46,0.1.5b,11500,11180,320,2
0,2017-01-05 09:30:00,1220,None,83,None,1130,1310,46,0.1.5b,11500,11180,329,5
0,2017-01-05 10:00:00,2060,None,68,None,1930,2180,46,0.1.5b,11500,11180,330,4
0,2017-01-05 10:30:00,2760,None,60,None,2610,2910,46,0.1.5b,11500,11180,325,3
0,2017-01-05 11:00:00,3310,None,54,None,3150,3480,46,0.1.5b,11500,11180,325,2
0,2017-01-05 11:30:00,3710,None,49,None,3550,3880,46,0.1.5b,11500,11180,323,3
0,2017-01-05 12:00:00,3960,None,46,None,3800,4130,46,0.1.5b,11500,11180,330,2
0,2017-01-05 12:30:00,4010,None,47,None,3840,4190,46,0.1.5b,11500,11180,326,3
0,2017-01-05 13:00:00,3900,None,48,None,3730,4070,46,0.1.5b,11500,11180,322,2
0,2017-01-05 13:30:00,3550,None,53,None,3380,3720,46,0.1.5b,11500,11180,333,2
0,2017-01-05 14:00:00,3060,None,58,None,2900,3210,46,0.1.5b,11500,11180,342,2
0,2017-01-05 14:30:00,2480,None,63,None,2340,2620,46,0.1.5b,11500,11180,342,2
0,2017-01-05 15:00:00,1710,None,73,None,1600,1820,46,0.1.5b,11500,11180,345,2
0,2017-01-05 15:30:00,906,None,81,None,839,973,46,0.1.5b,11500,11180,328,2
0,2017-01-05 16:00:00,281,None,82,None,260,301,46,0.1.5b,11500,11180,330,2
0,2017-01-05 16:30:00,29,None,110,None,8.41,49.6,46,0.1.5b,11500,11180,9,0
0,2017-01-06 08:30:00,16.9,None,160,None,10,23.8,46,0.1.5b,11500,11180,45,0
0,2017-01-06 09:00:00,144,None,120,None,128,160,46,0.1.5b,11500,11180,298,2
0,2017-01-06 09:30:00,307,None,110,None,276,338,46,0.1.5b,11500,11180,311,2
0,2017-01-06 10:00:00,535,None,110,None,478,591,46,0.1.5b,11500,11180,301,3
0,2017-01-06 10:30:00,712,None,110,None,637,786,46,0.1.5b,11500,11180,307,3
0,2017-01-06 11:00:00,854,None,110,None,762,945,46,0.1.5b,11500,11180,306,3
0,2017-01-06 11:30:00,920,None,110,None,823,1020,46,0.1.5b,11500,11180,309,3
0,2017-01-06 12:00:00,879,None,100,None,798,960,46,0.1.5b,11500,11180,344,3
0,2017-01-06 12:30:00,815,None,100,None,734,895,46,0.1.5b,11500,11180,307,2
0,2017-01-06 13:00:00,741,None,90,None,680,802,46,0.1.5b,11500,11180,327,2
0,2017-01-06 13:30:00,645,None,90,None,592,697,46,0.1.5b,11500,11180,337,2
0,2017-01-06 14:00:00,515,None,77,None,479,551,46,0.1.5b,11500,11180,333,3
0,2017-01-06 14:30:00,375,None,67,None,352,399,46,0.1.5b,11500,11180,315,3
0,2017-01-06 15:00:00,255,None,65,None,239,271,46,0.1.5b,11500,11180,293,3
0,2017-01-06 15:30:00,140,None,63,None,131,149,46,0.1.5b,11500,11180,251,2
0,2017-01-06 16:00:00,52.7,None,90,None,39,66.4,46,0.1.5b,11500,11180,35,0
0,2017-01-07 08:30:00,5.42,None,180,None,3.21,7.62,46,0.1.5b,11500,11180,54,0
0,2017-01-07 09:00:00,104,None,100,None,93.2,115,46,0.1.5b,11500,11180,258,1
0,2017-01-07 09:30:00,237,None,110,None,212,261,46,0.1.5b,11500,11180,311,2
0,2017-01-07 10:00:00,378,None,100,None,342,413,46,0.1.5b,11500,11180,319,4
0,2017-01-07 10:30:00,477,None,69,None,447,507,46,0.1.5b,11500,11180,327,3
0,2017-01-07 11:00:00,569,None,59,None,539,600,46,0.1.5b,11500,11180,328,3
0,2017-01-07 11:30:00,650,None,50,None,621,680,46,0.1.5b,11500,11180,326,2
0,2017-01-07 12:00:00,725,None,64,None,682,768,46,0.1.5b,11500,11180,325,2
0,2017-01-07 12:30:00,693,None,64,None,651,735,46,0.1.5b,11500,11180,306,2
0,2017-01-07 13:00:00,645,None,56,None,612,678,46,0.1.5b,11500,11180,324,2
0,2017-01-07 13:30:00,573,None,55,None,543,602,46,0.1.5b,11500,11180,305,2
0,2017-01-07 14:00:00,509,None,66,None,478,541,46,0.1.5b,11500,11180,308,2
0,2017-01-07 14:30:00,403,None,81,None,373,433,46,0.1.5b,11500,11180,323,2
0,2017-01-07 15:00:00,285,None,85,None,263,308,46,0.1.5b,11500,11180,323,2
0,2017-01-07 15:30:00,152,None,63,None,143,161,46,0.1.5b,11500,11180,301,2
0,2017-01-07 16:00:00,68.1,None,86,None,58.6,77.7,46,0.1.5b,11500,11180,106,0
0,2017-01-07 16:30:00,5.28,None,250,None,None,14.8,46,0.1.5b,11500,11180,8,0
0,2017-01-08 08:30:00,8.57,None,360,None,None,18.9,46,0.1.5b,11500,11180,27,0
0,2017-01-08 09:00:00,81.3,None,64,None,75.7,86.9,46,0.1.5b,11500,11180,237,2
0,2017-01-08 09:30:00,221,None,74,None,207,236,46,0.1.5b,11500,11180,331,2
0,2017-01-08 10:00:00,420,None,110,None,378,461,46,0.1.5b,11500,11180,322,2
0,2017-01-08 10:30:00,623,None,93,None,570,675,46,0.1.5b,11500,11180,327,3
0,2017-01-08 11:00:00,793,None,84,None,733,852,46,0.1.5b,11500,11180,346,3
0,2017-01-08 11:30:00,980,None,83,None,906,1050,46,0.1.5b,11500,11180,330,2
0,2017-01-08 12:00:00,1110,None,90,None,1020,1200,46,0.1.5b,11500,11180,329,3
0,2017-01-08 12:30:00,1150,None,89,None,1060,1250,46,0.1.5b,11500,11180,327,4
0,2017-01-08 13:00:00,1110,None,88,None,1020,1200,46,0.1.5b,11500,11180,325,3
0,2017-01-08 13:30:00,1010,None,95,None,922,1100,46,0.1.5b,11500,11180,325,2
0,2017-01-08 14:00:00,885,None,95,None,808,962,46,0.1.5b,11500,11180,324,2
0,2017-01-08 14:30:00,631,None,88,None,580,682,46,0.1.5b,11500,11180,325,2
0,2017-01-08 15:00:00,429,None,100,None,389,470,46,0.1.5b,11500,11180,321,2
0,2017-01-08 15:30:00,235,None,91,None,215,254,46,0.1.5b,11500,11180,336,2
0,2017-01-08 16:00:00,104,None,83,None,93.4,114,46,0.1.5b,11500,11180,189,1
0,2017-01-08 16:30:00,2.16,None,180,None,0.562,3.76,46,0.1.5b,11500,11180,19,0
0,2017-01-09 08:30:00,37.4,None,120,None,28,46.8,46,0.1.5b,11500,11180,61,0
0,2017-01-09 09:00:00,137,None,89,None,123,152,46,0.1.5b,11500,11180,206,1
0,2017-01-09 09:30:00,251,None,90,None,229,273,46,0.1.5b,11500,11180,286,2
0,2017-01-09 10:00:00,350,None,93,None,319,381,46,0.1.5b,11500,11180,300,2
0,2017-01-09 10:30:00,444,None,92,None,406,482,46,0.1.5b,11500,11180,318,2
0,2017-01-09 11:00:00,555,None,81,None,514,596,46,0.1.5b,11500,11180,324,2
0,2017-01-09 11:30:00,643,None,92,None,590,697,46,0.1.5b,11500,11180,331,2
0,2017-01-09 12:00:00,638,None,91,None,583,693,46,0.1.5b,11500,11180,309,2
0,2017-01-09 12:30:00,568,None,82,None,524,612,46,0.1.5b,11500,11180,306,2
0,2017-01-09 13:00:00,577,None,100,None,521,632,46,0.1.5b,11500,11180,322,2
0,2017-01-09 13:30:00,529,None,110,None,475,584,46,0.1.5b,11500,11180,326,2
0,2017-01-09 14:00:00,476,None,110,None,427,525,46,0.1.5b,11500,11180,322,2
0,2017-01-09 14:30:00,434,None,130,None,382,486,46,0.1.5b,11500,11180,321,2
0,2017-01-09 15:00:00,352,None,130,None,309,395,46,0.1.5b,11500,11180,311,2
0,2017-01-09 15:30:00,284,None,140,None,243,325,46,0.1.5b,11500,11180,243,2
0,2017-01-09 16:00:00,187,None,97,None,158,216,46,0.1.5b,11500,11180,107,1
0,2017-01-09 16:30:00,28.9,None,160,None,0.374,57.4,46,0.1.5b,11500,11180,10,0
0,2017-01-10 08:00:00,1.03,None,130,None,0.305,1.75,46,0.1.5b,11500,11180,12,0
0,2017-01-10 08:30:00,55.3,None,79,None,48.7,61.8,46,0.1.5b,11500,11180,124,1
0,2017-01-10 09:00:00,251,None,84,None,232,271,46,0.1.5b,11500,11180,319,3
0,2017-01-10 09:30:00,602,None,95,None,550,653,46,0.1.5b,11500,11180,338,3
0,2017-01-10 10:00:00,914,None,94,None,836,992,46,0.1.5b,11500,11180,335,2
0,2017-01-10 10:30:00,1070,None,90,None,979,1150,46,0.1.5b,11500,11180,337,3
0,2017-01-10 11:00:00,1060,None,84,None,982,1140,46,0.1.5b,11500,11180,339,3
0,2017-01-10 11:30:00,1190,None,79,None,1110,1280,46,0.1.5b,11500,11180,338,2
0,2017-01-10 12:00:00,1210,None,71,None,1130,1290,46,0.1.5b,11500,11180,339,2
0,2017-01-10 12:30:00,1200,None,60,None,1140,1270,46,0.1.5b,11500,11180,339,4
0,2017-01-10 13:00:00,1220,None,66,None,1150,1300,46,0.1.5b,11500,11180,339,2
0,2017-01-10 13:30:00,1210,None,80,None,1120,1290,46,0.1.5b,11500,11180,340,2
0,2017-01-10 14:00:00,1050,None,79,None,974,1120,46,0.1.5b,11500,11180,336,2
0,2017-01-10 14:30:00,878,None,92,None,804,952,46,0.1.5b,11500,11180,323,2
0,2017-01-10 15:00:00,651,None,100,None,590,712,46,0.1.5b,11500,11180,323,2
0,2017-01-10 15:30:00,350,None,100,None,318,383,46,0.1.5b,11500,11180,323,2
0,2017-01-10 16:00:00,125,None,92,None,112,139,46,0.1.5b,11500,11180,197,1
0,2017-01-10 16:30:00,7.01,None,280,None,None,16.8,46,0.1.5b,11500,11180,14,0
0,2017-01-11 08:00:00,0.425,None,200,None,None,0.949,46,0.1.5b,11500,11180,10,0
0,2017-01-11 08:30:00,71.2,None,110,None,57.8,84.6,46,0.1.5b,11500,11180,89,1
0,2017-01-11 09:00:00,299,None,100,None,272,326,46,0.1.5b,11500,11180,333,2
0,2017-01-11 09:30:00,810,None,81,None,751,868,46,0.1.5b,11500,11180,340,2
0,2017-01-11 10:00:00,1350,None,76,None,1260,1440,46,0.1.5b,11500,11180,351,2
0,2017-01-11 10:30:00,1760,None,73,None,1650,1880,46,0.1.5b,11500,11180,330,2
0,2017-01-11 11:00:00,2260,None,68,None,2130,2400,46,0.1.5b,11500,11180,351,3
0,2017-01-11 11:30:00,2410,None,68,None,2260,2560,46,0.1.5b,11500,11180,343,3
0,2017-01-11 12:00:00,2490,None,67,None,2340,2650,46,0.1.5b,11500,11180,332,2
0,2017-01-11 12:30:00,2580,None,65,None,2440,2730,46,0.1.5b,11500,11180,353,3
0,2017-01-11 13:00:00,2660,None,62,None,2510,2800,46,0.1.5b,11500,11180,361,2
0,2017-01-11 13:30:00,2400,None,63,None,2260,2530,46,0.1.5b,11500,11180,338,2
0,2017-01-11 14:00:00,2030,None,63,None,1920,2150,46,0.1.5b,11500,11180,339,2
0,2017-01-11 14:30:00,1700,None,68,None,1600,1810,46,0.1.5b,11500,11180,343,2
0,2017-01-11 15:00:00,1270,None,73,None,1190,1360,46,0.1.5b,11500,11180,336,2
0,2017-01-11 15:30:00,725,None,76,None,677,774,46,0.1.5b,11500,11180,357,2
0,2017-01-11 16:00:00,250,None,73,None,233,266,46,0.1.5b,11500,11180,331,2
0,2017-01-11 16:30:00,54.8,None,120,None,27.8,81.9,46,0.1.5b,11500,11180,18,0
0,2017-01-12 08:30:00,5.64,None,130,None,3.85,7.43,46,0.1.5b,11500,11180,49,0
0,2017-01-12 09:00:00,117,None,48,None,112,122,46,0.1.5b,11500,11180,302,2
0,2017-01-12 09:30:00,255,None,48,None,244,267,46,0.1.5b,11500,11180,298,2
0,2017-01-12 10:00:00,393,None,52,None,374,412,46,0.1.5b,11500,11180,321,2
0,2017-01-12 10:30:00,531,None,48,None,508,554,46,0.1.5b,11500,11180,335,2
0,2017-01-12 11:00:00,606,None,59,None,573,638,46,0.1.5b,11500,11180,332,2
0,2017-01-12 11:30:00,629,None,68,None,591,666,46,0.1.5b,11500,11180,355,3
0,2017-01-12 12:00:00,588,None,84,None,542,633,46,0.1.5b,11500,11180,323,2
0,2017-01-12 12:30:00,516,None,110,None,463,569,46,0.1.5b,11500,11180,309,2
0,2017-01-12 13:00:00,427,None,110,None,380,474,46,0.1.5b,11500,11180,285,2
0,2017-01-12 13:30:00,356,None,100,None,321,390,46,0.1.5b,11500,11180,299,2
0,2017-01-12 14:00:00,293,None,110,None,261,324,46,0.1.5b,11500,11180,294,2
0,2017-01-12 14:30:00,233,None,120,None,207,260,46,0.1.5b,11500,11180,290,2
0,2017-01-12 15:00:00,165,None,130,None,143,187,46,0.1.5b,11500,11180,279,2
0,2017-01-12 15:30:00,95.8,None,130,None,80.3,111,46,0.1.5b,11500,11180,182,1
0,2017-01-12 16:00:00,54.2,None,150,None,32.7,75.7,46,0.1.5b,11500,11180,44,0
0,2017-01-12 16:30:00,13.1,None,170,None,None,44,46,0.1.5b,11500,11180,4,0
0,2017-01-13 08:30:00,81.8,None,94,None,66.2,97.3,46,0.1.5b,11500,11180,69,0
0,2017-01-13 09:00:00,254,None,140,None,216,291,46,0.1.5b,11500,11180,237,1
0,2017-01-13 09:30:00,482,None,130,None,423,541,46,0.1.5b,11500,11180,299,2
0,2017-01-13 10:00:00,783,None,110,None,706,861,46,0.1.5b,11500,11180,337,2
0,2017-01-13 10:30:00,1230,None,100,None,1110,1340,46,0.1.5b,11500,11180,344,2
0,2017-01-13 11:00:00,1800,None,89,None,1660,1950,46,0.1.5b,11500,11180,332,2
0,2017-01-13 11:30:00,2280,None,78,None,2110,2440,46,0.1.5b,11500,11180,331,2
0,2017-01-13 12:00:00,2650,None,70,None,2480,2820,46,0.1.5b,11500,11180,327,2
0,2017-01-13 12:30:00,2780,None,64,None,2620,2940,46,0.1.5b,11500,11180,339,2
0,2017-01-13 13:00:00,2860,None,65,None,2690,3030,46,0.1.5b,11500,11180,327,2
0,2017-01-13 13:30:00,2680,None,67,None,2520,2850,46,0.1.5b,11500,11180,329,2
0,2017-01-13 14:00:00,2050,None,73,None,1920,2190,46,0.1.5b,11500,11180,328,2
0,2017-01-13 14:30:00,1620,None,79,None,1500,1730,46,0.1.5b,11500,11180,328,2
0,2017-01-13 15:00:00,1030,None,84,None,949,1110,46,0.1.5b,11500,11180,327,2
0,2017-01-13 15:30:00,597,None,84,None,551,644,46,0.1.5b,11500,11180,321,2
0,2017-01-13 16:00:00,252,None,78,None,231,272,46,0.1.5b,11500,11180,249,1
0,2017-01-13 16:30:00,67.8,None,75,None,52,83.6,46,0.1.5b,11500,11180,31,0
0,2017-01-14 08:30:00,83.5,None,77,None,73.6,93.3,46,0.1.5b,11500,11180,119,1
0,2017-01-14 09:00:00,344,None,110,None,307,382,46,0.1.5b,11500,11180,301,2
0,2017-01-14 09:30:00,727,None,110,None,657,796,46,0.1.5b,11500,11180,326,2
0,2017-01-14 10:00:00,1130,None,92,None,1040,1230,46,0.1.5b,11500,11180,325,3
0,2017-01-14 10:30:00,1580,None,88,None,1460,1710,46,0.1.5b,11500,11180,342,2
0,2017-01-14 11:00:00,2000,None,78,None,1850,2140,46,0.1.5b,11500,11180,316,2
0,2017-01-14 11:30:00,2440,None,74,None,2270,2610,46,0.1.5b,11500,11180,313,2
0,2017-01-14 12:00:00,2580,None,71,None,2410,2750,46,0.1.5b,11500,11180,308,2
0,2017-01-14 12:30:00,2590,None,72,None,2420,2750,46,0.1.5b,11500,11180,344,2
0,2017-01-14 13:00:00,2630,None,75,None,2450,2810,46,0.1.5b,11500,11180,317,2
0,2017-01-14 13:30:00,2370,None,80,None,2190,2550,46,0.1.5b,11500,11180,312,2
0,2017-01-14 14:00:00,2150,None,82,None,2000,2310,46,0.1.5b,11500,11180,337,2
0,2017-01-14 14:30:00,1780,None,88,None,1640,1920,46,0.1.5b,11500,11180,328,2
0,2017-01-14 15:00:00,1290,None,92,None,1180,1390,46,0.1.5b,11500,11180,326,2
0,2017-01-14 15:30:00,767,None,99,None,698,836,46,0.1.5b,11500,11180,334,2
0,2017-01-14 16:00:00,285,None,99,None,260,311,46,0.1.5b,11500,11180,334,2
0,2017-01-14 16:30:00,49.5,None,91,None,33,66,46,0.1.5b,11500,11180,23,0
0,2017-01-15 08:30:00,1.55,None,180,None,0.916,2.18,46,0.1.5b,11500,11180,56,0
0,2017-01-15 09:00:00,60.2,None,59,None,56.2,64.1,46,0.1.5b,11500,11180,220,1
0,2017-01-15 09:30:00,154,None,43,None,148,160,46,0.1.5b,11500,11180,298,2
0,2017-01-15 10:00:00,260,None,45,None,249,271,46,0.1.5b,11500,11180,306,2
0,2017-01-15 10:30:00,375,None,50,None,358,392,46,0.1.5b,11500,11180,319,2
0,2017-01-15 11:00:00,468,None,64,None,440,495,46,0.1.5b,11500,11180,325,2
0,2017-01-15 11:30:00,531,None,60,None,501,560,46,0.1.5b,11500,11180,326,2
0,2017-01-15 12:00:00,632,None,62,None,596,668,46,0.1.5b,11500,11180,319,2
0,2017-01-15 12:30:00,718,None,76,None,668,768,46,0.1.5b,11500,11180,325,3
0,2017-01-15 13:00:00,760,None,85,None,701,819,46,0.1.5b,11500,11180,320,2
0,2017-01-15 13:30:00,804,None,97,None,732,875,46,0.1.5b,11500,11180,324,2
0,2017-01-15 14:00:00,707,None,100,None,640,774,46,0.1.5b,11500,11180,321,2
0,2017-01-15 14:30:00,554,None,96,None,503,604,46,0.1.5b,11500,11180,302,2
0,2017-01-15 15:00:00,449,None,120,None,398,501,46,0.1.5b,11500,11180,303,2
0,2017-01-15 15:30:00,256,None,90,None,235,277,46,0.1.5b,11500,11180,331,2
0,2017-01-15 16:00:00,143,None,96,None,128,159,46,0.1.5b,11500,11180,219,1
0,2017-01-15 16:30:00,56.3,None,140,None,35.4,77.3,46,0.1.5b,11500,11180,39,0
0,2017-01-16 08:00:00,13.3,None,210,None,2.37,24.2,46,0.1.5b,11500,11180,20,0
0,2017-01-16 08:30:00,16.9,None,260,None,6.09,27.8,46,0.1.5b,11500,11180,48,0
0,2017-01-16 09:00:00,121,None,220,None,92.4,150,46,0.1.5b,11500,11180,232,1
0,2017-01-16 09:30:00,235,None,150,None,202,269,46,0.1.5b,11500,11180,303,2
0,2017-01-16 10:00:00,349,None,110,None,312,385,46,0.1.5b,11500,11180,312,2
0,2017-01-16 10:30:00,413,None,88,None,378,447,46,0.1.5b,11500,11180,307,2
0,2017-01-16 11:00:00,519,None,93,None,474,564,46,0.1.5b,11500,11180,320,2
0,2017-01-16 11:30:00,604,None,79,None,560,649,46,0.1.5b,11500,11180,316,2
0,2017-01-16 12:00:00,699,None,89,None,643,755,46,0.1.5b,11500,11180,335,2
0,2017-01-16 12:30:00,787,None,99,None,718,856,46,0.1.5b,11500,11180,350,2
0,2017-01-16 13:00:00,814,None,98,None,743,886,46,0.1.5b,11500,11180,336,2
0,2017-01-16 13:30:00,765,None,87,None,705,825,46,0.1.5b,11500,11180,337,2
0,2017-01-16 14:00:00,675,None,89,None,620,730,46,0.1.5b,11500,11180,324,2
0,2017-01-16 14:30:00,559,None,95,None,511,607,46,0.1.5b,11500,11180,334,3
0,2017-01-16 15:00:00,401,None,91,None,369,434,46,0.1.5b,11500,11180,349,3
0,2017-01-16 15:30:00,246,None,89,None,226,265,46,0.1.5b,11500,11180,330,3
0,2017-01-16 16:00:00,110,None,80,None,101,119,46,0.1.5b,11500,11180,269,1
0,2017-01-16 16:30:00,31.2,None,160,None,17.5,45,46,0.1.5b,11500,11180,37,0
0,2017-01-17 08:00:00,0.853,None,160,None,0.17,1.54,46,0.1.5b,11500,11180,14,0
0,2017-01-17 08:30:00,63.4,None,95,None,55.1,71.7,46,0.1.5b,11500,11180,145,1
0,2017-01-17 09:00:00,256,None,120,None,228,285,46,0.1.5b,11500,11180,308,2
0,2017-01-17 09:30:00,578,None,120,None,512,643,46,0.1.5b,11500,11180,319,3
0,2017-01-17 10:00:00,929,None,110,None,833,1020,46,0.1.5b,11500,11180,333,3
0,2017-01-17 10:30:00,1340,None,110,None,1210,1470,46,0.1.5b,11500,11180,328,3
0,2017-01-17 11:00:00,1620,None,99,None,1470,1770,46,0.1.5b,11500,11180,322,3
0,2017-01-17 11:30:00,1800,None,95,None,1640,1960,46,0.1.5b,11500,11180,319,3
0,2017-01-17 12:00:00,1960,None,97,None,1790,2140,46,0.1.5b,11500,11180,327,3
0,2017-01-17 12:30:00,2030,None,96,None,1860,2210,46,0.1.5b,11500,11180,327,2
0,2017-01-17 13:00:00,2020,None,99,None,1830,2200,46,0.1.5b,11500,11180,322,3
0,2017-01-17 13:30:00,1860,None,100,None,1690,2030,46,0.1.5b,11500,11180,350,4
0,2017-01-17 14:00:00,1690,None,100,None,1530,1850,46,0.1.5b,11500,11180,318,2
0,2017-01-17 14:30:00,1400,None,110,None,1260,1540,46,0.1.5b,11500,11180,321,3
0,2017-01-17 15:00:00,1060,None,110,None,948,1170,46,0.1.5b,11500,11180,304,3
0,2017-01-17 15:30:00,668,None,110,None,599,737,46,0.1.5b,11500,11180,317,4
