t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
4450,17.5,35.0,28.0,28.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,31.5,17.5,24.5,35.0,45.5,28.0,28.0
4451,17.5,35.0,28.0,28.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,31.5,17.5,24.5,35.0,45.5,28.0,28.0
4452,17.5,35.0,28.0,28.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,31.5,17.5,24.5,35.0,45.5,28.0,28.0
4453,17.5,35.0,28.0,28.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4454,17.5,31.5,28.0,28.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4455,17.5,31.5,28.0,28.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4456,17.5,31.5,28.0,28.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4457,17.5,31.5,28.0,28.0,24.5,35.0,31.5,31.5,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4458,21.0,31.5,28.0,28.0,24.5,35.0,31.5,31.5,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4459,21.0,31.5,28.0,28.0,24.5,35.0,31.5,31.5,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4460,21.0,31.5,28.0,28.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4461,21.0,31.5,28.0,24.5,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4462,21.0,31.5,28.0,24.5,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,38.5,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4463,21.0,31.5,28.0,21.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,38.5,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4464,21.0,31.5,28.0,21.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4465,21.0,31.5,28.0,21.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4466,21.0,31.5,28.0,21.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4467,21.0,31.5,28.0,21.0,24.5,35.0,31.5,35.0,21.0,31.5,31.5,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4468,21.0,31.5,28.0,21.0,24.5,35.0,31.5,35.0,21.0,31.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4469,21.0,31.5,28.0,21.0,24.5,35.0,31.5,35.0,21.0,31.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4470,21.0,31.5,28.0,21.0,24.5,35.0,31.5,35.0,21.0,31.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4471,21.0,31.5,28.0,21.0,24.5,35.0,31.5,31.5,21.0,28.0,35.0,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4472,21.0,31.5,28.0,21.0,24.5,35.0,31.5,31.5,21.0,28.0,35.0,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4473,21.0,31.5,28.0,21.0,24.5,35.0,31.5,31.5,21.0,28.0,35.0,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4474,21.0,31.5,28.0,21.0,24.5,35.0,31.5,31.5,21.0,28.0,35.0,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4475,21.0,31.5,28.0,21.0,24.5,35.0,31.5,31.5,21.0,28.0,35.0,21.0,35.0,35.0,17.5,24.5,35.0,45.5,28.0,28.0
4476,21.0,31.5,28.0,21.0,24.5,35.0,31.5,31.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,42.0,28.0,28.0
4477,21.0,31.5,28.0,21.0,24.5,35.0,31.5,31.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,42.0,28.0,28.0
4478,21.0,31.5,28.0,21.0,24.5,35.0,31.5,31.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,42.0,28.0,28.0
4479,21.0,31.5,28.0,21.0,24.5,35.0,31.5,31.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,42.0,28.0,28.0
4480,21.0,31.5,28.0,21.0,24.5,35.0,31.5,31.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,42.0,28.0,28.0
4481,21.0,31.5,28.0,21.0,24.5,35.0,31.5,24.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,42.0,28.0,28.0
4482,21.0,31.5,28.0,21.0,24.5,35.0,31.5,24.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,42.0,28.0,28.0
4483,21.0,31.5,28.0,21.0,24.5,35.0,31.5,24.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,42.0,28.0,28.0
4484,21.0,31.5,28.0,21.0,24.5,35.0,31.5,24.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,42.0,28.0,28.0
4485,21.0,31.5,28.0,21.0,24.5,35.0,31.5,24.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,35.0,42.0,28.0,28.0
4486,21.0,31.5,28.0,21.0,24.5,35.0,31.5,24.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,38.5,42.0,28.0,24.5
4487,21.0,31.5,28.0,21.0,24.5,35.0,31.5,24.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,38.5,42.0,28.0,24.5
4488,21.0,31.5,28.0,21.0,24.5,35.0,31.5,24.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,38.5,42.0,28.0,24.5
4489,21.0,31.5,28.0,21.0,24.5,35.0,31.5,24.5,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,38.5,42.0,28.0,24.5
4490,21.0,31.5,28.0,21.0,24.5,35.0,31.5,21.0,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,38.5,42.0,28.0,24.5
4491,21.0,31.5,28.0,21.0,24.5,35.0,31.5,21.0,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,42.0,42.0,28.0,21.0
4492,21.0,31.5,28.0,21.0,24.5,35.0,31.5,21.0,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,42.0,42.0,28.0,21.0
4493,21.0,31.5,28.0,21.0,24.5,35.0,31.5,21.0,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,42.0,42.0,28.0,21.0
4494,21.0,31.5,28.0,21.0,24.5,35.0,31.5,21.0,21.0,24.5,35.0,21.0,35.0,35.0,17.5,24.5,42.0,42.0,28.0,21.0
4495,21.0,31.5,28.0,21.0,24.5,35.0,31.5,21.0,21.0,24.5,35.0,21.0,31.5,35.0,17.5,24.5,42.0,42.0,28.0,21.0
4496,21.0,31.5,24.5,21.0,24.5,35.0,31.5,21.0,21.0,24.5,35.0,21.0,31.5,35.0,17.5,24.5,42.0,42.0,28.0,21.0
4497,21.0,31.5,24.5,21.0,24.5,35.0,31.5,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,24.5,42.0,42.0,28.0,21.0
4498,21.0,31.5,24.5,17.5,24.5,35.0,31.5,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,24.5,42.0,38.5,28.0,21.0
4499,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,24.5,42.0,38.5,28.0,21.0
4500,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,24.5,42.0,38.5,28.0,21.0
4501,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,24.5,42.0,38.5,28.0,21.0
4502,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,21.0
4503,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,21.0
4504,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,21.0
4505,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,21.0
4506,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,21.0
4507,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,21.0
4508,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,21.0
4509,21.0,31.5,24.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,21.0
4510,21.0,31.5,21.0,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,21.0
4511,21.0,31.5,21.0,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,21.0
4512,21.0,31.5,17.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,17.5
4513,21.0,31.5,17.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,17.5
4514,21.0,28.0,17.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,17.5
4515,21.0,28.0,17.5,17.5,24.5,35.0,28.0,21.0,21.0,21.0,35.0,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,17.5
4516,21.0,28.0,17.5,17.5,24.5,35.0,28.0,21.0,21.0,17.5,31.5,21.0,31.5,35.0,17.5,21.0,42.0,38.5,28.0,17.5
4517,21.0,28.0,17.5,17.5,24.5,35.0,28.0,21.0,21.0,17.5,31.5,24.5,28.0,35.0,17.5,21.0,42.0,38.5,28.0,17.5
4518,21.0,28.0,17.5,17.5,24.5,35.0,28.0,21.0,21.0,17.5,31.5,24.5,28.0,35.0,17.5,21.0,42.0,38.5,28.0,17.5
4519,21.0,28.0,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,28.0,35.0,17.5,17.5,42.0,38.5,28.0,17.5
4520,21.0,28.0,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,35.0,17.5,17.5,42.0,38.5,28.0,17.5
4521,21.0,28.0,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4522,21.0,28.0,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4523,21.0,28.0,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4524,21.0,28.0,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4525,21.0,28.0,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4526,21.0,28.0,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4527,21.0,28.0,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4528,21.0,28.0,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4529,21.0,24.5,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4530,24.5,24.5,17.5,17.5,24.5,35.0,24.5,21.0,21.0,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4531,24.5,24.5,17.5,17.5,24.5,35.0,24.5,21.0,17.5,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4532,24.5,24.5,17.5,17.5,24.5,35.0,24.5,21.0,17.5,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4533,24.5,24.5,17.5,17.5,24.5,35.0,24.5,21.0,17.5,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,42.0,28.0,17.5
4534,24.5,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,42.0,28.0,17.5
4535,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,42.0,28.0,17.5
4536,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,42.0,28.0,17.5
4537,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,24.5,24.5,31.5,17.5,17.5,42.0,42.0,31.5,17.5
4538,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,28.0,24.5,31.5,17.5,17.5,42.0,42.0,31.5,17.5
4539,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,28.0,24.5,31.5,17.5,17.5,42.0,42.0,28.0,17.5
4540,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,28.0,24.5,31.5,17.5,17.5,42.0,42.0,28.0,17.5
4541,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,28.0,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4542,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,28.0,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4543,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,28.0,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4544,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,28.0,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4545,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,28.0,24.5,31.5,17.5,17.5,42.0,38.5,28.0,17.5
4546,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,28.0,24.5,31.5,14.0,17.5,38.5,38.5,28.0,17.5
4547,21.0,24.5,17.5,17.5,24.5,31.5,24.5,21.0,17.5,17.5,31.5,28.0,24.5,28.0,14.0,17.5,38.5,38.5,28.0,17.5
4548,21.0,24.5,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,14.0,17.5,38.5,38.5,28.0,17.5
4549,21.0,24.5,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,14.0,17.5,38.5,38.5,28.0,17.5
4550,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,14.0,17.5,38.5,38.5,28.0,17.5
4551,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,10.5,17.5,38.5,38.5,28.0,17.5
4552,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,10.5,17.5,38.5,38.5,28.0,17.5
4553,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,10.5,17.5,38.5,38.5,28.0,17.5
4554,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,10.5,17.5,38.5,38.5,28.0,17.5
4555,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,10.5,17.5,38.5,38.5,28.0,17.5
4556,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,10.5,17.5,38.5,38.5,28.0,17.5
4557,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,10.5,17.5,38.5,35.0,28.0,17.5
4558,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,31.5,28.0,24.5,28.0,10.5,17.5,38.5,35.0,28.0,17.5
4559,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,28.0,28.0,24.5,28.0,10.5,17.5,38.5,35.0,28.0,17.5
4560,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,28.0,28.0,24.5,28.0,10.5,17.5,42.0,35.0,28.0,17.5
4561,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,28.0,28.0,21.0,28.0,10.5,17.5,42.0,35.0,28.0,17.5
4562,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,28.0,28.0,21.0,28.0,10.5,17.5,42.0,35.0,28.0,17.5
4563,21.0,21.0,17.5,17.5,24.5,31.5,21.0,21.0,17.5,17.5,28.0,28.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,17.5
4564,21.0,21.0,17.5,17.5,21.0,31.5,21.0,21.0,14.0,17.5,28.0,28.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,17.5
4565,21.0,21.0,17.5,17.5,21.0,31.5,21.0,21.0,14.0,17.5,28.0,28.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,17.5
4566,21.0,21.0,17.5,17.5,21.0,31.5,21.0,21.0,14.0,17.5,28.0,28.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,17.5
4567,21.0,21.0,17.5,17.5,21.0,31.5,21.0,21.0,14.0,17.5,28.0,28.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,17.5
4568,21.0,21.0,17.5,17.5,21.0,31.5,21.0,21.0,14.0,17.5,28.0,28.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,17.5
4569,17.5,21.0,17.5,17.5,21.0,31.5,21.0,21.0,14.0,17.5,28.0,28.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,17.5
4570,17.5,21.0,17.5,17.5,21.0,31.5,21.0,21.0,14.0,17.5,28.0,24.5,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4571,17.5,21.0,17.5,17.5,21.0,31.5,21.0,21.0,14.0,17.5,28.0,24.5,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4572,17.5,21.0,17.5,17.5,21.0,31.5,21.0,21.0,14.0,14.0,28.0,24.5,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4573,17.5,17.5,14.0,17.5,21.0,31.5,21.0,21.0,14.0,14.0,28.0,24.5,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4574,17.5,17.5,14.0,17.5,21.0,31.5,21.0,21.0,14.0,14.0,28.0,24.5,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4575,17.5,17.5,14.0,17.5,21.0,31.5,21.0,21.0,14.0,14.0,28.0,21.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4576,17.5,17.5,14.0,17.5,21.0,31.5,21.0,21.0,14.0,14.0,24.5,21.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4577,17.5,17.5,14.0,17.5,21.0,31.5,21.0,21.0,14.0,14.0,24.5,21.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4578,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,14.0,24.5,21.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4579,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,14.0,24.5,21.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4580,14.0,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,14.0,21.0,21.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4581,14.0,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,14.0,21.0,21.0,21.0,28.0,10.5,17.5,38.5,35.0,28.0,14.0
4582,14.0,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,17.5,21.0,21.0,21.0,24.5,10.5,17.5,38.5,35.0,28.0,14.0
4583,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,17.5,21.0,21.0,21.0,24.5,10.5,17.5,38.5,35.0,28.0,14.0
4584,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,17.5,21.0,21.0,21.0,24.5,10.5,17.5,38.5,35.0,28.0,14.0
4585,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,17.5,21.0,21.0,21.0,24.5,10.5,17.5,38.5,35.0,28.0,14.0
4586,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,17.5,21.0,21.0,21.0,24.5,10.5,17.5,38.5,35.0,28.0,14.0
4587,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,21.0,21.0,17.5,21.0,24.5,10.5,17.5,38.5,35.0,28.0,14.0
4588,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,21.0,21.0,17.5,21.0,24.5,10.5,17.5,38.5,35.0,28.0,14.0
4589,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,21.0,21.0,17.5,21.0,24.5,10.5,17.5,38.5,35.0,28.0,14.0
4590,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,21.0,21.0,17.5,21.0,24.5,10.5,17.5,38.5,35.0,28.0,14.0
4591,17.5,14.0,14.0,17.5,21.0,31.5,21.0,21.0,14.0,21.0,21.0,17.5,21.0,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4592,17.5,14.0,14.0,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,21.0,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4593,17.5,14.0,14.0,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,21.0,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4594,17.5,10.5,14.0,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,21.0,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4595,17.5,10.5,14.0,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,21.0,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4596,17.5,10.5,21.0,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,21.0,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4597,17.5,10.5,21.0,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,21.0,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4598,17.5,10.5,21.0,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,21.0,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4599,17.5,10.5,21.0,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,21.0,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4600,17.5,10.5,21.0,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4601,17.5,10.5,17.5,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,28.0,14.0
4602,17.5,10.5,17.5,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,14.0
4603,17.5,10.5,17.5,17.5,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,14.0
4604,17.5,10.5,17.5,14.0,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,14.0
4605,17.5,10.5,17.5,14.0,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4606,17.5,10.5,17.5,14.0,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4607,17.5,10.5,17.5,14.0,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4608,14.0,10.5,17.5,14.0,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4609,14.0,10.5,17.5,14.0,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4610,14.0,10.5,17.5,14.0,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4611,14.0,10.5,17.5,14.0,21.0,31.5,24.5,21.0,14.0,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4612,14.0,10.5,17.5,14.0,21.0,31.5,24.5,17.5,10.5,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4613,14.0,10.5,17.5,14.0,21.0,31.5,24.5,17.5,10.5,21.0,17.5,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4614,14.0,10.5,17.5,14.0,21.0,31.5,24.5,17.5,10.5,21.0,21.0,17.5,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4615,14.0,10.5,17.5,14.0,21.0,31.5,21.0,17.5,10.5,17.5,21.0,21.0,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4616,14.0,10.5,17.5,14.0,21.0,31.5,21.0,17.5,10.5,17.5,21.0,21.0,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
4617,14.0,10.5,17.5,14.0,21.0,31.5,21.0,17.5,10.5,17.5,17.5,21.0,17.5,24.5,10.5,17.5,38.5,31.5,31.5,17.5
