t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
5783,17.5,24.5,28.0,24.5,28.0,24.5,24.5,45.5,21.0,38.5,21.0,7.0,35.0,31.5,21.0,28.0,14.0,28.0,31.5,45.5,38.5,24.5,28.0,31.5,42.0,31.5,35.0,24.5,17.5,17.5,35.0,24.5,28.0,31.5,31.5,42.0,28.0,17.5,24.5,28.0
5784,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,21.0,38.5,21.0,7.0,35.0,31.5,21.0,28.0,14.0,28.0,28.0,45.5,38.5,24.5,28.0,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,28.0,31.5,31.5,42.0,28.0,17.5,24.5,28.0
5785,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,21.0,38.5,21.0,7.0,35.0,31.5,21.0,28.0,14.0,28.0,28.0,45.5,38.5,24.5,28.0,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,28.0,31.5,31.5,42.0,28.0,17.5,24.5,28.0
5786,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,21.0,38.5,21.0,7.0,35.0,31.5,21.0,24.5,14.0,28.0,28.0,45.5,38.5,21.0,28.0,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,24.5,31.5,31.5,42.0,28.0,17.5,24.5,28.0
5787,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,21.0,38.5,21.0,7.0,35.0,31.5,21.0,24.5,14.0,28.0,28.0,45.5,38.5,21.0,28.0,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,24.5,31.5,31.5,42.0,28.0,17.5,24.5,28.0
5788,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,21.0,38.5,21.0,7.0,35.0,31.5,21.0,24.5,14.0,24.5,28.0,45.5,38.5,21.0,28.0,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,24.5,31.5,31.5,42.0,24.5,17.5,24.5,28.0
5789,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,21.0,38.5,21.0,7.0,35.0,31.5,21.0,24.5,14.0,24.5,28.0,45.5,38.5,21.0,28.0,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,24.5,31.5,31.5,42.0,24.5,17.5,24.5,28.0
5790,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,21.0,38.5,21.0,7.0,35.0,31.5,21.0,24.5,14.0,24.5,28.0,45.5,38.5,21.0,28.0,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,24.5,28.0,31.5,42.0,24.5,17.5,24.5,28.0
5791,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,21.0,38.5,21.0,7.0,35.0,31.5,21.0,24.5,14.0,21.0,28.0,45.5,38.5,17.5,24.5,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,21.0,28.0,28.0,42.0,24.5,17.5,24.5,28.0
5792,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,17.5,35.0,21.0,7.0,35.0,31.5,21.0,24.5,14.0,21.0,24.5,45.5,38.5,17.5,24.5,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,21.0,28.0,28.0,42.0,24.5,17.5,24.5,28.0
5793,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,17.5,35.0,21.0,7.0,35.0,31.5,21.0,24.5,14.0,21.0,24.5,45.5,38.5,17.5,21.0,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,17.5,28.0,28.0,42.0,24.5,17.5,24.5,28.0
5794,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,17.5,35.0,21.0,7.0,35.0,31.5,21.0,24.5,14.0,21.0,24.5,45.5,38.5,17.5,21.0,31.5,42.0,31.5,31.5,24.5,17.5,17.5,35.0,24.5,17.5,28.0,28.0,42.0,24.5,17.5,24.5,28.0
5795,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,17.5,35.0,21.0,7.0,35.0,31.5,21.0,24.5,14.0,21.0,24.5,45.5,38.5,17.5,21.0,28.0,42.0,28.0,31.5,24.5,17.5,17.5,35.0,24.5,17.5,28.0,28.0,42.0,24.5,17.5,24.5,28.0
5796,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,17.5,35.0,21.0,7.0,35.0,31.5,21.0,24.5,14.0,21.0,24.5,45.5,38.5,17.5,21.0,28.0,42.0,28.0,31.5,24.5,17.5,17.5,35.0,24.5,17.5,28.0,28.0,38.5,24.5,17.5,24.5,28.0
5797,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,17.5,35.0,21.0,7.0,35.0,31.5,21.0,24.5,14.0,21.0,24.5,42.0,38.5,17.5,21.0,28.0,42.0,28.0,31.5,24.5,17.5,17.5,35.0,24.5,17.5,28.0,28.0,38.5,24.5,17.5,21.0,28.0
5798,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,14.0,35.0,21.0,7.0,35.0,31.5,21.0,24.5,14.0,21.0,24.5,42.0,38.5,17.5,21.0,28.0,42.0,28.0,31.5,24.5,17.5,17.5,35.0,24.5,17.5,28.0,28.0,38.5,24.5,17.5,21.0,28.0
5799,17.5,24.5,28.0,21.0,28.0,24.5,24.5,45.5,14.0,35.0,21.0,7.0,35.0,31.5,21.0,21.0,14.0,21.0,24.5,42.0,38.5,17.5,21.0,28.0,42.0,28.0,31.5,24.5,17.5,17.5,35.0,24.5,17.5,28.0,28.0,38.5,24.5,17.5,21.0,28.0
5800,17.5,24.5,28.0,21.0,28.0,21.0,24.5,45.5,14.0,35.0,21.0,7.0,35.0,31.5,21.0,21.0,14.0,21.0,24.5,42.0,38.5,17.5,17.5,28.0,42.0,28.0,31.5,24.5,17.5,17.5,35.0,24.5,17.5,28.0,28.0,38.5,24.5,17.5,21.0,28.0
5801,17.5,24.5,28.0,21.0,28.0,21.0,24.5,45.5,14.0,35.0,21.0,7.0,35.0,31.5,21.0,21.0,14.0,21.0,24.5,42.0,38.5,17.5,17.5,28.0,42.0,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,38.5,24.5,17.5,21.0,28.0
5802,17.5,24.5,28.0,21.0,28.0,17.5,24.5,45.5,14.0,31.5,21.0,7.0,35.0,31.5,21.0,21.0,14.0,21.0,24.5,42.0,38.5,17.5,17.5,28.0,38.5,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,38.5,24.5,14.0,21.0,28.0
5803,17.5,24.5,28.0,21.0,28.0,17.5,24.5,45.5,14.0,31.5,21.0,7.0,35.0,31.5,21.0,21.0,14.0,21.0,24.5,42.0,38.5,17.5,17.5,28.0,38.5,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,38.5,24.5,14.0,21.0,28.0
5804,17.5,24.5,28.0,21.0,28.0,17.5,24.5,45.5,14.0,31.5,21.0,7.0,35.0,31.5,21.0,21.0,10.5,21.0,24.5,42.0,38.5,17.5,17.5,28.0,38.5,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,38.5,24.5,14.0,21.0,28.0
5805,17.5,24.5,28.0,21.0,28.0,17.5,24.5,45.5,10.5,31.5,21.0,7.0,35.0,31.5,21.0,21.0,10.5,21.0,24.5,42.0,35.0,17.5,17.5,24.5,38.5,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,38.5,24.5,14.0,21.0,28.0
5806,17.5,24.5,28.0,21.0,28.0,17.5,21.0,45.5,10.5,31.5,21.0,7.0,35.0,31.5,21.0,21.0,10.5,21.0,24.5,42.0,35.0,17.5,17.5,24.5,35.0,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,38.5,24.5,14.0,21.0,28.0
5807,17.5,24.5,28.0,21.0,28.0,17.5,21.0,45.5,10.5,31.5,21.0,7.0,35.0,31.5,21.0,21.0,10.5,17.5,24.5,42.0,31.5,17.5,17.5,24.5,31.5,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,35.0,24.5,14.0,21.0,28.0
5808,17.5,24.5,28.0,21.0,28.0,17.5,21.0,45.5,10.5,31.5,21.0,7.0,35.0,31.5,21.0,21.0,10.5,17.5,24.5,42.0,28.0,17.5,17.5,24.5,31.5,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,35.0,24.5,14.0,21.0,24.5
5809,17.5,24.5,28.0,21.0,28.0,17.5,21.0,45.5,10.5,31.5,21.0,7.0,35.0,31.5,21.0,21.0,10.5,17.5,24.5,38.5,28.0,17.5,14.0,24.5,28.0,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,35.0,24.5,14.0,21.0,24.5
5810,17.5,24.5,28.0,21.0,28.0,17.5,21.0,45.5,10.5,31.5,21.0,7.0,35.0,31.5,21.0,17.5,10.5,17.5,24.5,38.5,28.0,17.5,14.0,24.5,28.0,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,35.0,24.5,14.0,21.0,24.5
5811,17.5,24.5,28.0,21.0,28.0,17.5,21.0,45.5,10.5,31.5,21.0,7.0,35.0,31.5,21.0,17.5,10.5,17.5,24.5,38.5,28.0,17.5,14.0,24.5,28.0,28.0,28.0,24.5,17.5,14.0,35.0,24.5,17.5,28.0,28.0,35.0,24.5,14.0,21.0,24.5
5812,17.5,24.5,28.0,21.0,28.0,17.5,21.0,45.5,10.5,31.5,21.0,7.0,35.0,31.5,21.0,14.0,10.5,17.5,24.5,38.5,28.0,17.5,14.0,24.5,28.0,28.0,28.0,24.5,17.5,14.0,35.0,21.0,17.5,28.0,28.0,35.0,24.5,14.0,21.0,24.5
5813,17.5,24.5,28.0,21.0,28.0,17.5,21.0,45.5,10.5,31.5,21.0,7.0,35.0,31.5,21.0,14.0,10.5,17.5,24.5,38.5,28.0,17.5,14.0,24.5,28.0,28.0,28.0,24.5,17.5,14.0,35.0,21.0,17.5,28.0,28.0,35.0,24.5,14.0,21.0,24.5
5814,17.5,24.5,28.0,21.0,24.5,17.5,21.0,45.5,10.5,31.5,21.0,7.0,35.0,31.5,21.0,14.0,10.5,17.5,24.5,38.5,28.0,17.5,14.0,24.5,28.0,28.0,28.0,24.5,17.5,14.0,31.5,21.0,17.5,28.0,28.0,35.0,24.5,14.0,21.0,24.5
5815,17.5,24.5,28.0,21.0,24.5,17.5,21.0,42.0,10.5,28.0,21.0,7.0,35.0,31.5,21.0,14.0,10.5,17.5,24.5,38.5,28.0,17.5,14.0,24.5,28.0,28.0,28.0,24.5,17.5,14.0,31.5,21.0,14.0,28.0,28.0,35.0,24.5,14.0,21.0,24.5
5816,17.5,24.5,28.0,21.0,24.5,17.5,21.0,42.0,10.5,28.0,17.5,7.0,35.0,31.5,21.0,14.0,10.5,17.5,24.5,38.5,28.0,17.5,14.0,24.5,28.0,28.0,28.0,24.5,17.5,14.0,31.5,21.0,14.0,28.0,24.5,35.0,24.5,14.0,21.0,24.5
5817,17.5,24.5,24.5,21.0,24.5,17.5,17.5,42.0,10.5,28.0,17.5,7.0,35.0,31.5,21.0,14.0,10.5,17.5,24.5,38.5,28.0,17.5,14.0,24.5,28.0,28.0,24.5,24.5,17.5,14.0,31.5,21.0,14.0,28.0,24.5,35.0,21.0,14.0,21.0,24.5
5818,17.5,24.5,24.5,21.0,24.5,17.5,17.5,42.0,10.5,28.0,17.5,7.0,35.0,31.5,21.0,14.0,10.5,17.5,24.5,35.0,28.0,17.5,14.0,24.5,28.0,28.0,24.5,24.5,17.5,14.0,31.5,21.0,14.0,28.0,21.0,35.0,21.0,10.5,21.0,24.5
5819,17.5,24.5,24.5,21.0,24.5,17.5,17.5,42.0,10.5,28.0,17.5,7.0,35.0,31.5,21.0,14.0,10.5,17.5,24.5,35.0,28.0,17.5,14.0,24.5,28.0,28.0,24.5,24.5,17.5,14.0,31.5,21.0,14.0,28.0,21.0,35.0,21.0,10.5,21.0,24.5
5820,17.5,24.5,24.5,21.0,24.5,17.5,17.5,42.0,10.5,28.0,17.5,7.0,35.0,31.5,21.0,10.5,10.5,17.5,21.0,35.0,28.0,17.5,14.0,24.5,28.0,28.0,24.5,24.5,17.5,14.0,31.5,21.0,14.0,28.0,17.5,35.0,21.0,10.5,21.0,24.5
5821,17.5,24.5,24.5,21.0,24.5,17.5,17.5,42.0,10.5,28.0,17.5,7.0,35.0,28.0,21.0,10.5,10.5,17.5,21.0,35.0,28.0,17.5,14.0,24.5,28.0,28.0,24.5,21.0,17.5,14.0,31.5,21.0,14.0,28.0,17.5,35.0,21.0,10.5,21.0,24.5
5822,17.5,24.5,24.5,21.0,24.5,17.5,17.5,42.0,10.5,28.0,17.5,7.0,35.0,28.0,21.0,10.5,10.5,17.5,21.0,35.0,28.0,17.5,14.0,24.5,28.0,28.0,24.5,21.0,17.5,14.0,31.5,17.5,14.0,24.5,17.5,35.0,21.0,10.5,21.0,24.5
5823,17.5,24.5,24.5,21.0,24.5,17.5,17.5,42.0,10.5,28.0,17.5,7.0,35.0,28.0,21.0,10.5,10.5,17.5,21.0,35.0,28.0,17.5,14.0,24.5,28.0,28.0,24.5,21.0,17.5,14.0,31.5,17.5,14.0,24.5,17.5,35.0,21.0,10.5,21.0,24.5
5824,17.5,21.0,24.5,21.0,24.5,17.5,17.5,38.5,10.5,28.0,17.5,7.0,31.5,28.0,21.0,7.0,10.5,17.5,21.0,35.0,28.0,17.5,14.0,24.5,28.0,28.0,24.5,21.0,17.5,14.0,31.5,17.5,14.0,21.0,17.5,31.5,21.0,10.5,21.0,24.5
5825,17.5,21.0,24.5,21.0,24.5,17.5,17.5,38.5,10.5,28.0,17.5,7.0,31.5,28.0,21.0,7.0,10.5,17.5,21.0,35.0,28.0,17.5,14.0,24.5,28.0,28.0,24.5,21.0,17.5,14.0,31.5,17.5,14.0,21.0,14.0,31.5,21.0,10.5,21.0,24.5
5826,17.5,21.0,24.5,21.0,24.5,17.5,17.5,38.5,10.5,28.0,17.5,7.0,31.5,28.0,21.0,3.5,10.5,17.5,21.0,35.0,28.0,17.5,14.0,24.5,28.0,28.0,24.5,21.0,14.0,14.0,31.5,17.5,14.0,21.0,14.0,31.5,21.0,10.5,21.0,24.5
5827,17.5,21.0,21.0,21.0,24.5,17.5,17.5,38.5,10.5,28.0,17.5,7.0,31.5,28.0,21.0,3.5,10.5,17.5,21.0,35.0,28.0,17.5,14.0,24.5,28.0,28.0,21.0,21.0,14.0,14.0,31.5,17.5,14.0,21.0,14.0,31.5,21.0,10.5,21.0,24.5
5828,17.5,21.0,17.5,21.0,24.5,17.5,17.5,38.5,10.5,28.0,17.5,7.0,31.5,28.0,17.5,3.5,10.5,17.5,21.0,35.0,28.0,17.5,14.0,24.5,28.0,24.5,21.0,21.0,14.0,14.0,31.5,17.5,14.0,21.0,14.0,31.5,21.0,10.5,21.0,24.5
5829,17.5,21.0,14.0,21.0,24.5,17.5,17.5,38.5,10.5,28.0,17.5,7.0,31.5,28.0,17.5,3.5,10.5,17.5,17.5,35.0,28.0,17.5,14.0,24.5,28.0,24.5,21.0,21.0,14.0,14.0,31.5,17.5,14.0,21.0,14.0,31.5,21.0,10.5,21.0,24.5
5830,17.5,21.0,14.0,21.0,24.5,17.5,17.5,35.0,10.5,28.0,17.5,7.0,31.5,28.0,17.5,3.5,10.5,17.5,17.5,35.0,28.0,17.5,14.0,24.5,28.0,24.5,21.0,21.0,14.0,14.0,31.5,17.5,14.0,21.0,14.0,31.5,21.0,10.5,21.0,24.5
5831,17.5,21.0,14.0,21.0,24.5,17.5,17.5,35.0,10.5,28.0,17.5,7.0,31.5,28.0,17.5,3.5,10.5,17.5,17.5,35.0,28.0,14.0,14.0,24.5,28.0,24.5,21.0,21.0,14.0,14.0,31.5,17.5,14.0,21.0,14.0,31.5,21.0,10.5,21.0,24.5
5832,17.5,21.0,14.0,21.0,24.5,17.5,17.5,35.0,10.5,28.0,17.5,7.0,31.5,28.0,17.5,3.5,10.5,17.5,17.5,31.5,28.0,14.0,14.0,24.5,28.0,24.5,21.0,21.0,14.0,14.0,28.0,17.5,14.0,21.0,14.0,31.5,21.0,10.5,21.0,24.5
5833,17.5,21.0,14.0,21.0,24.5,17.5,17.5,35.0,10.5,28.0,17.5,7.0,31.5,28.0,17.5,3.5,10.5,17.5,17.5,31.5,28.0,14.0,14.0,24.5,28.0,24.5,21.0,21.0,14.0,10.5,28.0,17.5,14.0,21.0,14.0,31.5,21.0,7.0,21.0,24.5
5834,17.5,21.0,14.0,21.0,24.5,17.5,17.5,35.0,10.5,28.0,17.5,7.0,31.5,28.0,17.5,3.5,10.5,17.5,14.0,31.5,28.0,14.0,14.0,24.5,28.0,24.5,21.0,21.0,14.0,10.5,28.0,17.5,14.0,21.0,14.0,31.5,21.0,7.0,21.0,24.5
5835,17.5,21.0,14.0,21.0,24.5,17.5,17.5,35.0,10.5,28.0,17.5,7.0,31.5,28.0,17.5,3.5,7.0,17.5,14.0,31.5,28.0,14.0,14.0,21.0,24.5,24.5,21.0,21.0,14.0,10.5,28.0,17.5,14.0,21.0,10.5,31.5,21.0,7.0,21.0,24.5
5836,17.5,21.0,14.0,21.0,24.5,17.5,17.5,35.0,10.5,28.0,17.5,7.0,31.5,28.0,17.5,0,7.0,17.5,14.0,31.5,28.0,14.0,14.0,21.0,24.5,24.5,21.0,21.0,14.0,10.5,28.0,17.5,14.0,21.0,10.5,31.5,21.0,3.5,21.0,24.5
5837,17.5,21.0,14.0,21.0,24.5,17.5,17.5,35.0,10.5,28.0,17.5,7.0,31.5,28.0,17.5,0,7.0,17.5,14.0,31.5,28.0,14.0,14.0,21.0,24.5,24.5,21.0,21.0,14.0,10.5,28.0,17.5,14.0,21.0,10.5,31.5,21.0,3.5,21.0,24.5
5838,17.5,21.0,14.0,21.0,24.5,17.5,17.5,31.5,10.5,28.0,17.5,7.0,31.5,28.0,17.5,0,7.0,17.5,14.0,31.5,28.0,14.0,14.0,21.0,24.5,24.5,17.5,21.0,14.0,10.5,28.0,17.5,14.0,21.0,10.5,31.5,21.0,3.5,21.0,24.5
5839,17.5,21.0,14.0,21.0,24.5,17.5,17.5,31.5,10.5,28.0,14.0,7.0,31.5,28.0,17.5,0,7.0,17.5,14.0,28.0,28.0,14.0,14.0,21.0,24.5,24.5,17.5,21.0,14.0,10.5,28.0,17.5,14.0,21.0,10.5,31.5,21.0,3.5,21.0,21.0
5840,17.5,21.0,14.0,21.0,24.5,17.5,17.5,28.0,10.5,28.0,14.0,7.0,31.5,24.5,17.5,0,7.0,17.5,14.0,28.0,28.0,14.0,14.0,21.0,24.5,24.5,17.5,21.0,14.0,10.5,28.0,17.5,14.0,21.0,10.5,31.5,17.5,3.5,21.0,21.0
5841,17.5,21.0,14.0,21.0,24.5,17.5,17.5,28.0,10.5,28.0,14.0,7.0,31.5,24.5,17.5,0,7.0,17.5,14.0,28.0,28.0,14.0,14.0,21.0,24.5,24.5,17.5,21.0,14.0,7.0,28.0,17.5,14.0,21.0,10.5,31.5,17.5,3.5,21.0,21.0
5842,17.5,21.0,14.0,21.0,24.5,17.5,17.5,28.0,10.5,28.0,14.0,7.0,28.0,24.5,17.5,0,7.0,17.5,14.0,28.0,28.0,14.0,10.5,21.0,24.5,24.5,17.5,21.0,14.0,7.0,28.0,17.5,14.0,21.0,10.5,31.5,17.5,3.5,17.5,21.0
5843,17.5,21.0,14.0,21.0,24.5,17.5,17.5,28.0,10.5,28.0,14.0,7.0,28.0,24.5,17.5,0,7.0,14.0,14.0,28.0,28.0,14.0,10.5,17.5,24.5,24.5,14.0,21.0,14.0,7.0,28.0,17.5,14.0,21.0,10.5,31.5,17.5,3.5,17.5,21.0
5844,17.5,21.0,14.0,21.0,24.5,17.5,17.5,28.0,10.5,28.0,14.0,7.0,28.0,24.5,17.5,0,7.0,14.0,14.0,28.0,28.0,14.0,10.5,17.5,21.0,24.5,14.0,21.0,14.0,7.0,28.0,17.5,14.0,21.0,10.5,31.5,14.0,3.5,17.5,21.0
5845,17.5,21.0,14.0,21.0,24.5,17.5,17.5,28.0,10.5,28.0,14.0,7.0,28.0,24.5,17.5,0,7.0,14.0,10.5,28.0,28.0,14.0,10.5,17.5,21.0,24.5,14.0,21.0,14.0,7.0,28.0,17.5,14.0,21.0,10.5,31.5,14.0,3.5,17.5,21.0
5846,17.5,21.0,14.0,21.0,24.5,14.0,17.5,24.5,10.5,28.0,14.0,7.0,24.5,24.5,17.5,0,7.0,14.0,10.5,28.0,24.5,14.0,10.5,17.5,21.0,24.5,14.0,21.0,14.0,7.0,28.0,17.5,14.0,21.0,10.5,28.0,14.0,0,14.0,21.0
5847,17.5,21.0,14.0,21.0,24.5,14.0,17.5,24.5,10.5,28.0,14.0,7.0,24.5,24.5,17.5,0,7.0,14.0,10.5,28.0,24.5,14.0,10.5,14.0,21.0,24.5,14.0,21.0,14.0,7.0,28.0,17.5,14.0,21.0,10.5,28.0,14.0,0,10.5,21.0
5848,17.5,21.0,14.0,21.0,21.0,14.0,17.5,24.5,10.5,28.0,14.0,3.5,24.5,24.5,17.5,0,7.0,14.0,10.5,28.0,24.5,14.0,10.5,14.0,21.0,24.5,14.0,21.0,14.0,7.0,28.0,17.5,14.0,21.0,10.5,28.0,14.0,0,10.5,21.0
5849,17.5,21.0,14.0,21.0,21.0,14.0,17.5,24.5,10.5,28.0,14.0,3.5,24.5,24.5,17.5,0,7.0,14.0,10.5,28.0,24.5,14.0,10.5,14.0,21.0,21.0,14.0,21.0,14.0,7.0,28.0,17.5,14.0,21.0,10.5,24.5,14.0,0,10.5,21.0
5850,17.5,21.0,14.0,21.0,21.0,14.0,17.5,24.5,10.5,28.0,14.0,3.5,24.5,24.5,17.5,0,7.0,14.0,7.0,28.0,24.5,14.0,10.5,14.0,21.0,21.0,10.5,21.0,14.0,7.0,28.0,17.5,14.0,21.0,10.5,24.5,14.0,0,10.5,21.0
5851,17.5,21.0,14.0,21.0,21.0,14.0,17.5,24.5,10.5,28.0,14.0,3.5,24.5,24.5,17.5,0,3.5,14.0,7.0,28.0,24.5,14.0,10.5,14.0,21.0,21.0,10.5,21.0,14.0,7.0,28.0,14.0,14.0,21.0,10.5,21.0,14.0,0,10.5,21.0
5852,17.5,21.0,14.0,21.0,21.0,14.0,17.5,24.5,10.5,28.0,14.0,3.5,24.5,24.5,17.5,0,3.5,14.0,7.0,28.0,24.5,14.0,10.5,14.0,21.0,17.5,10.5,21.0,14.0,7.0,28.0,14.0,14.0,21.0,10.5,21.0,14.0,0,10.5,21.0
5853,17.5,21.0,14.0,21.0,21.0,14.0,17.5,24.5,10.5,28.0,14.0,3.5,24.5,24.5,17.5,0,3.5,14.0,7.0,28.0,24.5,14.0,10.5,14.0,21.0,17.5,10.5,21.0,14.0,7.0,28.0,14.0,14.0,21.0,10.5,21.0,14.0,0,10.5,21.0
5854,17.5,21.0,14.0,21.0,21.0,14.0,17.5,24.5,10.5,28.0,14.0,3.5,24.5,24.5,17.5,0,3.5,14.0,7.0,28.0,24.5,14.0,10.5,14.0,21.0,17.5,10.5,21.0,14.0,7.0,28.0,14.0,14.0,21.0,10.5,21.0,14.0,0,10.5,21.0
5855,17.5,21.0,14.0,21.0,21.0,14.0,17.5,24.5,10.5,31.5,14.0,3.5,24.5,24.5,17.5,0,3.5,14.0,7.0,24.5,24.5,14.0,10.5,14.0,21.0,17.5,10.5,21.0,14.0,7.0,28.0,14.0,10.5,21.0,10.5,21.0,14.0,0,10.5,21.0
5856,17.5,21.0,14.0,21.0,21.0,14.0,17.5,24.5,10.5,31.5,14.0,3.5,24.5,24.5,17.5,0,3.5,14.0,7.0,24.5,24.5,14.0,10.5,14.0,21.0,17.5,10.5,21.0,14.0,7.0,28.0,14.0,10.5,21.0,10.5,17.5,14.0,0,10.5,21.0
5857,17.5,21.0,14.0,17.5,21.0,14.0,17.5,24.5,10.5,31.5,14.0,3.5,24.5,24.5,14.0,0,3.5,14.0,7.0,24.5,24.5,14.0,10.5,14.0,21.0,17.5,10.5,21.0,14.0,7.0,28.0,14.0,10.5,21.0,10.5,17.5,14.0,0,10.5,21.0
5858,17.5,21.0,14.0,17.5,21.0,14.0,17.5,21.0,10.5,31.5,14.0,3.5,24.5,24.5,14.0,0,3.5,14.0,7.0,24.5,24.5,14.0,10.5,14.0,21.0,17.5,10.5,21.0,14.0,7.0,28.0,14.0,10.5,21.0,10.5,17.5,14.0,0,10.5,21.0
5859,17.5,21.0,14.0,17.5,21.0,14.0,17.5,21.0,10.5,31.5,14.0,3.5,24.5,24.5,14.0,0,3.5,14.0,7.0,24.5,24.5,14.0,10.5,14.0,21.0,17.5,10.5,21.0,14.0,7.0,28.0,14.0,10.5,21.0,10.5,17.5,14.0,0,10.5,21.0
5860,17.5,17.5,14.0,17.5,21.0,14.0,17.5,21.0,10.5,31.5,14.0,3.5,24.5,24.5,14.0,0,3.5,14.0,7.0,24.5,24.5,14.0,10.5,14.0,21.0,17.5,10.5,21.0,14.0,7.0,28.0,14.0,10.5,21.0,10.5,17.5,14.0,0,10.5,17.5
5861,17.5,17.5,14.0,17.5,21.0,14.0,17.5,21.0,10.5,31.5,14.0,3.5,24.5,24.5,14.0,0,3.5,14.0,7.0,21.0,24.5,14.0,10.5,14.0,21.0,17.5,10.5,21.0,14.0,7.0,28.0,14.0,10.5,21.0,10.5,17.5,14.0,0,10.5,17.5
5862,17.5,17.5,14.0,17.5,21.0,14.0,17.5,17.5,10.5,31.5,14.0,3.5,24.5,24.5,14.0,0,3.5,14.0,7.0,21.0,24.5,14.0,10.5,14.0,17.5,17.5,7.0,21.0,14.0,7.0,28.0,14.0,10.5,17.5,10.5,17.5,14.0,0,10.5,17.5
5863,17.5,17.5,14.0,17.5,21.0,14.0,17.5,17.5,10.5,31.5,14.0,3.5,24.5,17.5,14.0,0,3.5,14.0,7.0,21.0,24.5,14.0,10.5,14.0,17.5,14.0,7.0,21.0,14.0,7.0,28.0,14.0,10.5,17.5,10.5,17.5,14.0,0,10.5,17.5
5864,17.5,17.5,14.0,17.5,21.0,14.0,17.5,17.5,10.5,31.5,14.0,3.5,24.5,14.0,14.0,0,3.5,14.0,7.0,21.0,24.5,14.0,10.5,14.0,17.5,14.0,7.0,21.0,14.0,7.0,28.0,14.0,10.5,17.5,10.5,17.5,14.0,0,10.5,17.5
5865,17.5,17.5,14.0,17.5,21.0,14.0,17.5,17.5,10.5,31.5,14.0,3.5,24.5,14.0,14.0,0,3.5,14.0,7.0,21.0,24.5,14.0,10.5,14.0,17.5,14.0,7.0,21.0,14.0,7.0,28.0,14.0,10.5,14.0,10.5,17.5,14.0,0,10.5,17.5
5866,17.5,17.5,14.0,17.5,21.0,14.0,17.5,17.5,10.5,31.5,14.0,3.5,21.0,14.0,14.0,0,3.5,14.0,7.0,21.0,24.5,14.0,10.5,14.0,17.5,14.0,7.0,21.0,14.0,7.0,28.0,14.0,10.5,14.0,10.5,17.5,14.0,0,10.5,17.5
5867,17.5,17.5,14.0,17.5,21.0,14.0,17.5,14.0,10.5,31.5,14.0,3.5,21.0,14.0,14.0,0,3.5,14.0,7.0,21.0,24.5,14.0,7.0,14.0,17.5,14.0,7.0,21.0,14.0,7.0,28.0,14.0,10.5,14.0,10.5,17.5,14.0,0,10.5,17.5
5868,17.5,17.5,10.5,17.5,21.0,14.0,17.5,14.0,10.5,28.0,14.0,3.5,21.0,14.0,14.0,0,3.5,14.0,7.0,21.0,24.5,14.0,7.0,14.0,17.5,14.0,7.0,21.0,14.0,7.0,28.0,14.0,10.5,14.0,10.5,17.5,14.0,0,10.5,17.5
