time,index,energy expended
21:40:45,78045,0.8872425343640169
08:20:43,30043,0.8872425343640169
18:14:23,65663,0.5446601039993139
15:34:58,56098,0.296796877031127
10:12:03,36723,0.5446601039993139
15:30:12,55812,0.3395092471049582
15:49:25,56965,0.296796877031127
16:10:00,58200,0.296796877031127
13:47:13,49633,0.5429537399299846
08:28:36,30516,0.37258818088205176
16:20:09,58809,0.5429537399299846
09:37:23,34643,0.3395092471049582
05:58:45,21525,0.5446601039993139
19:01:58,68518,0.3395092471049582
19:04:23,68663,0.37258818088205176
08:44:59,31499,0.5446601039993139
17:45:05,63905,1.200609140976348
17:59:20,64760,0.5446601039993139
10:46:45,38805,0.3395092471049582
14:17:48,51468,0.5446601039993139
13:42:32,49352,0.3395092471049582
16:13:25,58405,0.296796877031127
09:10:39,33039,0.296796877031127
11:52:03,42723,0.3395092471049582
20:58:48,75528,0.5446601039993139
08:51:09,31869,0.37258818088205176
14:39:14,52754,0.296796877031127
10:34:39,38079,0.37258818088205176
13:27:18,48438,0.5429537399299846
17:52:35,64355,0.3395092471049582
08:20:52,30052,0.5446601039993139
23:07:24,83244,0.37258818088205176
06:31:05,23465,0.3395092471049582
20:21:04,73264,0.8872425343640169
17:48:15,64095,0.5446601039993139
16:11:01,58261,0.37258818088205176
10:44:32,38672,0.37258818088205176
15:43:13,56593,0.296796877031127
08:43:17,31397,0.296796877031127
12:51:58,46318,0.8872425343640169
18:06:20,65180,0.5446601039993139
08:02:56,28976,0.5446601039993139
17:19:50,62390,0.5446601039993139
18:27:45,66465,0.5429537399299846
23:31:21,84681,0.5429537399299846
11:42:15,42135,0.5446601039993139
10:53:31,39211,0.3395092471049582
09:34:03,34443,0.5446601039993139
18:05:50,65150,0.3395092471049582
13:05:59,47159,0.3395092471049582
07:42:38,27758,0.8872425343640169
16:09:39,58179,0.296796877031127
21:51:39,78699,0.3395092471049582
16:16:03,58563,0.37258818088205176
15:51:48,57108,0.8872425343640169
09:04:27,32667,0.296796877031127
15:38:03,56283,0.296796877031127
06:28:49,23329,0.5446601039993139
07:33:49,27229,0.5446601039993139
18:38:03,67083,0.5446601039993139
10:22:07,37327,0.3395092471049582
15:47:12,56832,0.296796877031127
17:22:19,62539,0.5429537399299846
14:39:00,52740,0.37258818088205176
15:46:00,56760,0.296796877031127
09:00:23,32423,0.5446601039993139
09:00:42,32442,0.296796877031127
17:37:46,63466,0.8872425343640169
13:53:20,50000,1.200609140976348
06:51:02,24662,0.5446601039993139
17:24:26,62666,0.8872425343640169
18:55:54,68154,0.37258818088205176
14:52:59,53579,0.37258818088205176
15:39:35,56375,0.3395092471049582
12:42:32,45752,0.3395092471049582
17:47:35,64055,0.5429537399299846
07:27:15,26835,0.5446601039993139
15:05:36,54336,0.5446601039993139
09:06:01,32761,0.5446601039993139
10:45:20,38720,0.3395092471049582
15:49:14,56954,0.296796877031127
16:56:54,61014,0.37258818088205176
22:51:19,82279,0.37258818088205176
16:28:28,59308,0.5429537399299846
17:33:07,63187,0.37258818088205176
11:35:23,41723,0.37258818088205176
07:43:55,27835,0.8872425343640169
10:34:23,38063,0.5429537399299846
16:18:03,58683,0.296796877031127
15:59:15,57555,0.296796877031127
08:07:24,29244,0.5446601039993139
23:53:32,86012,0.5429537399299846
16:20:19,58819,0.3395092471049582
16:52:26,60746,0.37258818088205176
11:36:42,41802,0.3395092471049582
10:51:38,39098,0.37258818088205176
19:23:49,69829,0.37258818088205176
15:48:35,56915,0.37258818088205176
19:27:50,70070,0.37258818088205176
13:59:55,50395,0.5446601039993139
09:05:54,32754,0.296796877031127
20:09:08,72548,0.5446601039993139
09:09:32,32972,0.296796877031127
09:29:34,34174,0.5446601039993139
14:19:13,51553,0.296796877031127
08:57:08,32228,0.296796877031127
11:15:50,40550,0.3395092471049582
13:21:54,48114,0.5429537399299846
10:12:40,36760,0.3395092471049582
16:13:39,58419,0.296796877031127
12:03:18,43398,0.37258818088205176
09:53:25,35605,0.3395092471049582
16:44:53,60293,0.5446601039993139
16:58:06,61086,0.5446601039993139
09:14:55,33295,0.296796877031127
07:17:38,26258,0.5446601039993139
11:42:49,42169,0.3395092471049582
09:49:35,35375,0.5429537399299846
13:02:11,46931,0.37258818088205176
15:39:17,56357,0.37258818088205176
21:23:27,77007,0.5429537399299846
16:46:58,60418,0.5446601039993139
20:27:07,73627,0.3395092471049582
14:13:41,51221,0.5429537399299846
07:49:31,28171,0.37258818088205176
14:44:26,53066,0.5446601039993139
11:19:03,40743,0.3395092471049582
15:35:18,56118,0.3395092471049582
14:55:22,53722,0.5429537399299846
08:51:17,31877,0.37258818088205176
19:22:45,69765,0.5429537399299846
11:40:52,42052,0.3395092471049582
20:07:06,72426,0.5429537399299846
14:02:08,50528,0.37258818088205176
08:37:54,31074,0.296796877031127
11:50:19,42619,0.37258818088205176
16:47:14,60434,0.296796877031127
21:24:51,77091,0.8872425343640169
12:14:46,44086,0.37258818088205176
21:57:59,79079,0.5446601039993139
14:13:37,51217,0.5429537399299846
10:49:35,38975,0.3395092471049582
16:41:02,60062,0.3395092471049582
10:49:05,38945,0.37258818088205176
12:21:46,44506,0.3395092471049582
23:49:39,85779,0.5429537399299846
16:09:38,58178,0.8872425343640169
12:54:23,46463,0.5446601039993139
19:57:51,71871,1.200609140976348
10:39:38,38378,0.3395092471049582
17:36:27,63387,0.5446601039993139
15:52:35,57155,0.5429537399299846
08:49:45,31785,0.296796877031127
17:58:10,64690,0.3395092471049582
10:25:43,37543,0.37258818088205176
07:07:15,25635,1.200609140976348
17:51:47,64307,0.296796877031127
09:48:06,35286,0.3395092471049582
09:15:55,33355,0.8872425343640169
14:01:10,50470,0.5429537399299846
15:52:42,57162,0.37258818088205176
11:18:16,40696,0.5429537399299846
16:41:40,60100,0.5429537399299846
19:08:31,68911,0.37258818088205176
09:47:31,35251,0.8872425343640169
18:03:51,65031,0.5429537399299846
17:35:21,63321,0.5446601039993139
17:02:31,61351,0.37258818088205176
22:26:05,80765,0.5429537399299846
17:04:57,61497,0.37258818088205176
21:24:38,77078,0.37258818088205176
17:01:58,61318,0.3395092471049582
21:38:27,77907,0.37258818088205176
15:39:20,56360,0.5446601039993139
18:30:22,66622,0.8872425343640169
15:43:01,56581,0.296796877031127
19:18:18,69498,1.200609140976348
08:30:36,30636,0.5446601039993139
12:58:01,46681,0.8872425343640169
08:59:07,32347,0.296796877031127
07:56:24,28584,0.296796877031127
11:29:41,41381,0.5429537399299846
12:55:53,46553,0.3395092471049582
13:40:33,49233,0.5429537399299846
17:14:24,62064,0.8872425343640169
11:46:44,42404,0.5429537399299846
12:41:07,45667,1.200609140976348
11:31:43,41503,0.3395092471049582
14:38:38,52718,0.5429537399299846
16:50:25,60625,0.5446601039993139
09:46:32,35192,0.3395092471049582
22:29:31,80971,0.8872425343640169
05:07:00,18420,0.5446601039993139
17:58:43,64723,0.3395092471049582
16:53:27,60807,0.8872425343640169
14:43:22,53002,0.5429537399299846
08:28:57,30537,0.5446601039993139
08:54:50,32090,0.5446601039993139
08:20:21,30021,0.37258818088205176
14:14:38,51278,0.8872425343640169
08:57:17,32237,0.296796877031127
07:46:00,27960,0.5429537399299846
15:52:44,57164,0.296796877031127
12:44:17,45857,0.37258818088205176
12:24:15,44655,0.8872425343640169
16:29:31,59371,0.296796877031127
17:06:04,61564,0.37258818088205176
17:02:02,61322,0.5446601039993139
12:15:57,44157,0.37258818088205176
17:53:50,64430,0.296796877031127
20:57:55,75475,0.5429537399299846
10:25:48,37548,0.5446601039993139
12:30:31,45031,0.3395092471049582
20:14:55,72895,0.5429537399299846
08:01:12,28872,0.296796877031127
07:33:29,27209,0.5446601039993139
12:36:54,45414,0.3395092471049582
09:25:16,33916,0.5446601039993139
16:58:10,61090,0.8872425343640169
21:30:03,77403,0.5446601039993139
12:47:56,46076,0.5446601039993139
13:33:29,48809,0.37258818088205176
20:56:23,75383,0.37258818088205176
17:32:11,63131,0.5429537399299846
11:09:17,40157,0.8872425343640169
23:38:15,85095,0.5429537399299846
11:49:08,42548,0.8872425343640169
21:28:17,77297,0.8872425343640169
21:32:37,77557,0.5429537399299846
21:37:05,77825,0.8872425343640169
20:57:02,75422,0.5429537399299846
17:04:47,61487,0.5429537399299846
16:10:57,58257,0.5429537399299846
17:20:50,62450,0.5429537399299846
12:03:27,43407,0.5429537399299846
18:52:01,67921,0.37258818088205176
10:00:16,36016,0.3395092471049582
16:31:46,59506,0.5446601039993139
13:01:52,46912,0.8872425343640169
18:27:11,66431,0.37258818088205176
17:17:41,62261,0.5429537399299846
08:02:20,28940,0.37258818088205176
16:33:52,59632,0.5429537399299846
14:54:35,53675,0.37258818088205176
18:09:31,65371,0.296796877031127
17:54:08,64448,0.5429537399299846
11:46:44,42404,0.8872425343640169
17:35:43,63343,0.5446601039993139
15:51:41,57101,0.3395092471049582
08:48:58,31738,0.296796877031127
22:05:31,79531,0.5429537399299846
12:18:37,44317,0.5429537399299846
17:06:40,61600,0.37258818088205176
06:40:49,24049,0.5446601039993139
19:02:34,68554,0.8872425343640169
17:18:56,62336,0.3395092471049582
21:06:00,75960,0.3395092471049582
12:18:26,44306,0.8872425343640169
11:11:47,40307,0.296796877031127
15:01:21,54081,0.296796877031127
14:24:03,51843,0.5446601039993139
05:42:58,20578,0.5446601039993139
