,7024,4357,7030,1792,8995,1169,6266,5275,7108,2980,7017,370,8236,890,8767,1800,8967,5395,8829,5892,8086,2018,7900,7429,2638,7973,7739,974,7940,2072,9971,3367,7850,5439,8243,2129,8419,171,9134,545,8084,5738,7741,1103,9052,2337,6578,5796,7627,2986,7680,5545,7965,3482,8626,3849,9001,3134,7560,4336,7541,2814,7016,6063,7504,4297,8467,3506,9121,3527,6423,3967,8317,668,2470,3009,4526,5450,26,6061,5615,5246,114,5921,252,744,1354,5129,3310,1415,2925,781,5658,1192,7731,1718,3723
7940,0(0.9),-60(0.92),-,0(0.91),0(0.91),0(0.91),0(0.91),0(0.9),0(0.91),0(0.92),-3(0.91),0(0.91),0(0.91),-,-60(0.98),0(0.93),-60(0.91),-60(1.01),0(0.91),0(0.91),0(0.9),0(0.91),-,-4(0.91),0(0.91),0(0.91),-60(1.01),0(0.91),0.0,-,-,0(0.91),2(0.91),0(0.91),59(0.9),60(0.9),0(0.91),0(0.91),-,0(0.91),-,0(0.92),0(0.9),0(0.91),-,0(0.91),-,-,0(0.91),-,0(0.91),60(0.94),0(0.91),0(0.91),0(0.9),60(0.98),14(0.91),0(0.91),0(0.9),0(0.92),0(0.91),0(0.92),-,1(0.91),0(0.91),60(0.99),0(0.9),0(0.9),0(0.91),0(0.92),60(0.96),0(0.9),59(1.02),0(0.91),59(0.91),60(0.96),0(0.92),-60(1.09),-,0(0.91),0(0.92),0(0.92),0(0.91),0(0.91),0(0.9),60(0.95),-,59(0.91),-,0(0.92),0(0.91),0(0.9),0(0.91),0(0.91),-,-,0(0.9)
2072,-,-,-,-,-,-,-,-,-,41(0.92),57(0.93),-,-,-,0(0.91),0(0.91),0(0.91),-,-,-,41(0.9),-,-,-,-,-,-59(0.91),60(0.91),-,0.0,-,-60(0.92),-,-,-,-,-,-60(0.95),-,-,-,-41(0.91),-,-60(0.91),-,-,-,0(0.9),-,-,-,-,-,-60(0.94),-,-,-,-,-,0(0.9),-,-60(0.92),-,-59(0.93),-41(0.9),60(0.91),-,-,-,-,5(0.91),-,59(0.94),-,-,-,-,-60(1.12),-,-,-60(0.91),-60(0.91),0(0.9),-,-,-,-,0(0.91),-,0(0.9),-,-,-,-,-41(0.92),0(0.9),-
9971,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-59(0.91),-,-,-,-,-,-,-,-,-59(0.92),-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.92),-,-,-,-,-,-,-,-,-,59(0.91),-,-,-,1(0.9),5(0.91),-,59(0.99),-,-,-,-,-55(1.12),-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-
3367,0(0.9),-59(0.92),-59(0.91),0(0.9),0(0.91),0(0.9),0(0.91),-,-,0(0.91),-3(0.92),-,0(0.9),-,-60(1.0),-41(0.91),-60(0.93),-60(1.01),0(0.91),0(0.91),0(0.91),0(0.91),-,-4(0.91),0(0.91),0(0.91),-60(1.0),0(0.92),0(0.91),-60(0.92),-,0.0,-,0(0.91),59(0.92),-,-,0(0.93),-,0(0.91),-,0(0.92),-,0(0.92),-,-,0(0.9),60(0.91),0(0.9),-,0(0.9),60(0.97),-,0(0.91),0(0.9),60(0.99),13(0.93),0(0.91),0(0.9),-,0(0.9),0(0.92),-,1(0.92),0(0.91),60(0.99),-,-,0(0.91),1(0.91),60(0.98),-,59(1.03),0(0.92),59(0.93),60(0.96),0(0.91),-41(1.03),60(0.92),0(0.9),0(0.92),0(0.92),-,-,0(0.9),59(0.97),-,59(0.94),0(0.9),-,0(0.91),-,-,0(0.9),-,-,-
7850,-,-,-,2(0.9),1(0.91),1(0.91),1(0.9),-,2(0.91),1(0.91),-1(0.9),1(0.91),-,-,-60(0.93),1(0.92),-,-58(0.96),1(0.9),1(0.91),1(0.91),1(0.9),-,-3(0.9),2(0.9),-,-60(0.97),1(0.9),2(0.91),-,-,-,0.0,-,-,-,-,-1(0.9),-,-1(0.9),-,-1(0.92),-,-1(0.9),-,-1(0.91),-2(0.9),-,-1(0.91),-,-1(0.9),2(0.91),-2(0.9),-2(0.9),-,59(0.95),-,-2(0.9),-1(0.91),-2(0.91),-1(0.91),-1(0.91),-1(0.91),0(0.91),-2(0.91),60(0.95),-2(0.91),-2(0.9),-1(0.9),0(0.93),4(0.92),-2(0.9),60(0.99),-1(0.9),-,60(0.92),-1(0.9),-60(1.16),-,-2(0.9),-1(0.91),-2(0.9),-1(0.9),-1(0.9),-1(0.9),57(0.9),-,-,-,-1(0.91),-1(0.91),-2(0.9),-2(0.9),-,-,-,-
5439,-,-,-,0(0.91),0(0.91),0(0.9),0(0.91),-,0(0.9),0(0.91),-3(0.91),-,0(0.9),-,-60(0.96),0(0.91),-,-60(0.98),0(0.9),0(0.9),0(0.9),0(0.91),-,-4(0.9),0(0.91),0(0.91),-60(0.98),0(0.91),0(0.91),-,-,0(0.91),-,0.0,-,-,0(0.9),0(0.91),-,0(0.91),-,0(0.92),-,0(0.91),-,-,-,-,0(0.9),-,0(0.9),60(0.94),0(0.9),0(0.91),0(0.9),60(0.97),13(0.91),0(0.91),0(0.9),0(0.9),0(0.91),0(0.91),-,1(0.91),0(0.9),60(0.97),-,-,0(0.9),1(0.91),60(0.94),-,59(1.02),0(0.91),59(0.9),60(0.93),0(0.91),-56(1.04),-,0(0.91),0(0.92),0(0.92),0(0.9),0(0.9),0(0.9),59(0.94),-,59(0.9),-,0(0.91),0(0.91),-,-,0(0.9),-,-,-
8243,-,-,-,-,-,-,-,-,-,60(0.9),58(0.91),-,-,-,-,0(0.9),-,-,-,60(0.91),59(0.91),-,-,-,-,-,-,59(0.91),59(0.9),-,-,59(0.92),-,-,0.0,-,-,-60(0.94),-,-,-,-59(0.91),-,-59(0.91),-,-,-,-,-,-,-,-,-,-60(0.93),-,-,-,-,-,-,-,-59(0.92),-,-60(0.93),-,-,-,-,-,-,6(0.9),-,59(0.91),-,-,-,-,-59(1.13),-,-,-59(0.9),-59(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2129,-,-,-,60(0.9),-,-,-,-,-,60(0.91),60(0.91),-,-,-,-,-,-,0(0.9),-,60(0.91),60(0.92),-,-,-,-,-,0(0.91),60(0.9),60(0.9),-,-,-,-,-,-,0.0,-,-60(0.91),-,-,-,-60(0.92),-,-,-,-,-,-,-,-,-,-,-,-60(0.92),-,-,-,-,-,-60(0.91),-,-60(0.92),-,-60(0.92),-60(0.91),0(0.9),-,-,-,-,-,-,59(0.92),-,-,-,-,-41(1.09),-,-,-,-60(0.9),-,-,-,-,-,-,-,-,-,-60(0.9),-,-,-60(0.9),-,-
8419,-,0(0.9),-,0(0.9),-,0(0.91),0(0.91),-,0(0.9),0(0.92),-,0(0.91),-,-,0(0.91),0(0.95),0(0.91),0(0.91),0(0.9),-,-,-,-,-,0(0.91),0(0.91),0(0.91),-,0(0.91),-,-,-,-,0(0.9),-,-,0.0,-59(0.92),-1(0.9),0(0.9),-,0(0.92),-,-,-,0(0.91),-,0(0.91),0(0.91),-,-,3(0.91),-,-59(0.9),-,60(0.9),-,0(0.9),0(0.91),0(0.91),0(0.92),-,-,-,-,0(0.92),0(0.91),-,-,0(0.94),6(0.92),-,59(0.96),0(0.9),0(0.91),-,0(0.91),-59(1.15),-,0(0.91),0(0.91),0(0.91),0(0.91),0(0.9),-,0(0.91),-,0(0.91),-,0(0.91),0(0.91),0(0.9),0(0.91),-,-,-,-
171,1(0.9),-59(0.94),-59(0.94),0(0.9),0(0.92),0(0.91),0(0.91),-,-,-18(0.91),-3(0.93),-41(0.9),0(0.91),-59(0.92),-60(1.03),-41(0.94),-59(0.97),-60(1.03),0(0.91),0(0.91),0(0.9),0(0.91),-59(0.9),-4(0.92),1(0.91),1(0.92),-60(1.02),0(0.93),0(0.91),-60(0.95),-,0(0.93),-1(0.9),0(0.91),-60(0.94),-60(0.91),-59(0.92),0.0,57(0.92),0(0.92),-,0(0.92),59(0.9),0(0.92),0(0.9),41(0.91),-,59(0.94),-,-,0(0.9),60(1.01),-,0(0.92),-1(0.91),60(1.01),13(0.94),0(0.91),0(0.9),40(0.91),0(0.9),0(0.92),41(0.91),1(0.92),0(0.9),60(1.01),41(0.92),45(0.92),0(0.91),42(0.92),60(1.02),-1(0.9),60(1.05),0(0.92),59(0.96),60(0.99),0(0.91),-17(1.04),60(0.94),-1(0.91),0(0.92),-1(0.92),41(0.9),59(0.93),0(0.91),59(1.0),59(0.9),59(0.97),-,58(0.92),0(0.92),-,41(0.92),0(0.91),18(0.9),59(0.91),-
9134,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1(0.91),-,-60(0.9),-,-,-,-,-,-,-,-,-60(0.91),-,-,-,-,-,-,-,-,-,-1(0.9),57(0.92),0.0,-,-,-,-,-,-,2(0.9),-,-,-,-,-,5(0.91),-,-,-,60(0.9),-,-,-,1(0.9),-,-,-,-,-,2(0.9),1(0.9),-,-,2(0.91),7(0.91),-,60(0.96),-,-,-,-,-60(1.15),-,-,-,-,-,-,-,1(0.9),-,1(0.9),-,1(0.9),-,-,1(0.9),-,-,-,-
545,0(0.9),-60(0.91),-,0(0.9),0(0.91),0(0.91),0(0.91),-,-,0(0.92),-3(0.92),0(0.9),0(0.9),-,-60(0.98),0(0.92),-60(0.9),-60(0.99),0(0.91),0(0.91),0(0.9),0(0.91),-,-4(0.91),0(0.91),0(0.91),-60(0.99),0(0.91),0(0.91),-,-,0(0.91),-1(0.9),0(0.91),-,-,0(0.9),0(0.92),-,0.0,-,0(0.92),-,0(0.92),-,0(0.9),0(0.9),-,0(0.91),-,0(0.9),60(0.95),-,0(0.91),0(0.9),60(0.98),13(0.92),0(0.91),0(0.91),-,0(0.91),0(0.91),-,1(0.91),0(0.91),60(0.97),0(0.9),-,0(0.91),1(0.91),60(0.96),-,59(1.03),0(0.91),59(0.91),60(0.94),0(0.91),-41(1.06),-,0(0.91),0(0.92),0(0.91),0(0.91),-,0(0.91),59(0.95),-,59(0.91),-,-,0(0.92),-,0(0.9),0(0.9),-,-,-
8084,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0(0.9),-,-,-,-,-,-,-,-,-,3(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1(0.9),5(0.91),-,58(0.93),-,-,-,-,-59(1.1),-,-,0(0.9),-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-
5738,0(0.9),0(0.91),-,0(0.93),0(0.93),0(0.93),0(0.93),0(0.91),0(0.93),0(0.95),-3(0.93),0(0.93),0(0.91),0(0.9),-60(1.01),0(0.99),-59(0.92),-60(1.02),0(0.92),0(0.92),0(0.92),0(0.91),-,-4(0.92),0(0.92),0(0.92),-60(1.02),0(0.92),0(0.92),-41(0.91),0(0.91),0(0.92),-1(0.92),0(0.92),-59(0.91),-60(0.92),0(0.92),0(0.92),-,0(0.92),0(0.9),0.0,0(0.9),0(0.93),-,0(0.93),0(0.92),0(0.9),0(0.93),-1(0.9),0(0.92),0(0.95),0(0.92),0(0.93),0(0.9),60(0.99),13(0.92),0(0.92),0(0.94),0(0.93),0(0.94),0(0.93),0(0.92),1(0.93),0(0.93),60(1.0),0(0.92),0(0.91),0(0.91),0(1.01),60(0.97),-1(0.91),60(1.03),0(0.93),0(0.91),60(0.97),0(0.93),-58(1.14),59(0.91),0(0.92),0(0.94),0(0.93),0(0.91),0(0.92),0(0.92),59(0.96),-,41(0.92),0(0.91),0(0.93),0(0.94),0(0.92),0(0.92),0(0.91),0(0.9),-,0(0.91)
7741,-,-,-,-,-,-,-,0(0.9),-,0(0.9),-,0(0.9),-,-,-59(0.9),0(0.92),-,-60(0.93),-,-,0(0.9),-,-,-,0(0.9),-,-60(0.94),-,0(0.9),-,-,-,-,-,-,-,-,59(0.9),-,-,-,0(0.9),0.0,-,-,0(0.9),-,-,0(0.9),-,-,3(0.9),-,-,-,60(0.93),-,-,0(0.9),0(0.9),0(0.9),-,-,-,0(0.9),60(0.92),0(0.91),-,-,1(0.91),6(0.91),-,59(0.98),-,-,-,-,-60(1.14),-,-,-,-,0(0.9),0(0.9),-,0(0.9),-,0(0.91),-,0(0.91),-,-,0(0.9),-,-,-,-
1103,0(0.9),-59(0.92),-59(0.9),0(0.91),0(0.91),0(0.91),0(0.91),0(0.9),0(0.9),0(0.92),-3(0.92),0(0.91),0(0.9),-,-60(0.99),0(0.92),-59(0.92),-60(1.0),0(0.91),0(0.91),0(0.91),0(0.91),-,-4(0.91),0(0.91),0(0.92),-60(1.0),0(0.92),0(0.91),-60(0.91),-,0(0.92),-1(0.9),0(0.91),-59(0.91),-,-,0(0.92),-,0(0.92),-,0(0.93),-,0.0,-,0(0.9),0(0.9),45(0.9),0(0.91),-,0(0.9),60(0.96),-,0(0.91),0(0.9),60(0.99),13(0.92),0(0.91),0(0.91),-,0(0.91),0(0.92),0(0.9),1(0.92),0(0.91),60(0.98),0(0.9),-,0(0.91),1(0.92),60(0.97),0(0.9),59(1.03),0(0.92),59(0.92),60(0.96),0(0.91),-41(1.05),60(0.91),0(0.91),0(0.92),0(0.92),0(0.9),-,0(0.91),59(0.96),-,59(0.93),0(0.9),0(0.9),0(0.92),0(0.9),-,0(0.9),-,-,-
9052,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-60(0.91),-,-,-,-,-,-,-,0(0.9),-59(0.92),-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,60(0.92),-,-,-,-,-,-,-,-,-,60(0.91),-,-,-,-,6(0.91),-,59(1.0),-,-,-,-,-56(1.02),-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2337,-,0(0.9),0(0.9),0(0.91),0(0.91),0(0.91),0(0.91),0(0.9),0(0.91),0(0.93),-3(0.9),0(0.92),0(0.9),-,-59(0.91),0(0.94),0(0.9),-59(0.94),0(0.9),0(0.91),0(0.91),0(0.9),-,-,0(0.91),-,-60(0.94),0(0.9),0(0.91),-,-,-,-1(0.91),-,-,-,0(0.91),41(0.91),2(0.9),0(0.9),-,0(0.93),0(0.9),0(0.9),-,0.0,0(0.9),0(0.91),0(0.92),-,0(0.91),3(0.91),0(0.91),-19(0.9),-,60(0.93),-,0(0.91),0(0.91),0(0.92),0(0.92),0(0.91),0(0.91),1(0.91),0(0.91),60(0.93),0(0.91),-1(0.91),0(0.9),0(0.93),5(0.92),-1(0.9),59(0.98),0(0.91),0(0.9),-,0(0.9),-59(1.19),-,-1(0.9),0(0.91),0(0.9),0(0.91),0(0.91),0(0.9),0(0.91),-,0(0.91),-,0(0.92),0(0.91),-1(0.91),0(0.91),-,-,-,-
6578,-,-,-,0(0.91),0(0.9),0(0.9),0(0.9),0(0.9),0(0.9),0(0.92),-3(0.91),0(0.91),-,-,-59(0.97),0(0.92),-,-60(0.99),0(0.9),0(0.91),0(0.91),0(0.9),-,-4(0.9),0(0.9),0(0.9),-60(0.98),0(0.9),-,-,-,0(0.9),-2(0.9),-,-,-,-,-,-,0(0.9),-,0(0.92),-,0(0.9),-,0(0.9),0.0,-,0(0.91),-,0(0.9),60(0.93),0(0.9),0(0.9),-,60(0.97),13(0.9),0(0.91),0(0.9),0(0.9),-,0(0.91),0(0.9),1(0.91),0(0.91),60(0.97),0(0.91),-,0(0.9),1(0.92),60(0.94),0(0.9),59(1.01),0(0.9),-,60(0.94),0(0.9),-41(1.11),-,-,0(0.9),0(0.9),-,-,0(0.9),59(0.93),-,-,0(0.9),-,0(0.9),0(0.91),0(0.9),0(0.9),-,-,0(0.9)
5796,-,-,-,-,-,0(0.9),-,-,-,0(0.91),57(0.91),0(0.9),-,-,-,0(0.93),0(0.91),0(0.9),-,-,-,-,-,-,0(0.9),-,0(0.9),59(0.9),-,0(0.9),-,60(0.91),-,-,-,-,0(0.91),59(0.94),-,-,-,0(0.9),-,45(0.9),-,0(0.91),-,0.0,0(0.91),-,-,3(0.91),-,-60(0.93),-,-,-,-,0(0.91),0(0.9),0(0.91),-60(0.91),0(0.9),-59(0.92),-,0(0.91),0(0.9),-,-,0(0.92),5(0.91),-,59(0.96),-,-,-,-,-59(1.18),-,-,0(0.9),-60(0.9),0(0.91),0(0.9),-,0(0.91),-,0(0.91),-,0(0.9),0(0.9),-,0(0.9),-,-45(0.91),-,-
7627,-,0(0.9),-,0(0.91),0(0.91),0(0.92),0(0.92),0(0.9),0(0.91),0(0.94),-3(0.92),0(0.92),0(0.9),-,-59(0.94),0(0.95),0(0.9),-60(0.95),0(0.91),0(0.91),0(0.91),0(0.91),-,-4(0.9),0(0.92),0(0.91),-60(0.95),0(0.91),0(0.91),-,-,0(0.9),-1(0.91),0(0.9),-,-,0(0.91),-,-,0(0.91),-,0(0.93),0(0.9),0(0.91),-,0(0.92),0(0.91),0(0.91),0.0,-,0(0.91),3(0.92),0(0.91),0(0.91),-,60(0.94),13(0.9),0(0.91),0(0.92),0(0.92),0(0.93),0(0.91),0(0.91),1(0.91),0(0.92),60(0.94),0(0.91),0(0.9),0(0.91),0(0.94),5(0.92),-1(0.9),59(0.98),0(0.91),0(0.9),59(0.91),0(0.91),-58(1.16),-,0(0.91),0(0.92),0(0.91),0(0.92),0(0.91),0(0.91),0(0.91),-,0(0.91),0(0.9),0(0.92),0(0.92),0(0.91),0(0.92),0(0.9),-,-,0(0.9)
2986,-,-,-,-,-,-,-,-,-,-1(0.9),-4(0.9),-,-,-,-60(0.92),-1(0.9),-,-60(0.94),-,-,-,-,-,-,-,-1(0.9),-60(0.94),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1(0.9),-,-,-,-,-,-,-,0.0,-,59(0.9),-,1(0.9),-,60(0.94),-,-,-,-,-,-,-,-,-,60(0.93),-,-,-,2(0.9),7(0.92),-,60(1.01),-,-,60(0.9),-,-55(1.05),-,-,1(0.9),1(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7680,-,-,-,0(0.91),0(0.91),0(0.91),0(0.91),-,0(0.91),0(0.92),-3(0.91),0(0.91),0(0.9),-,-59(0.95),0(0.92),-,-60(0.97),0(0.9),0(0.91),0(0.91),0(0.9),-,-4(0.9),0(0.9),-,-60(0.97),0(0.91),0(0.91),-,-,0(0.9),-1(0.9),0(0.9),-,-,-,0(0.9),-,0(0.9),-,0(0.92),-,0(0.9),-,0(0.91),0(0.9),-,0(0.91),-,0.0,60(0.91),0(0.91),0(0.91),-,60(0.95),13(0.9),0(0.91),0(0.9),0(0.91),0(0.91),0(0.91),0(0.9),1(0.91),0(0.91),60(0.95),0(0.91),-1(0.9),0(0.9),1(0.92),60(0.92),-1(0.9),59(1.0),0(0.91),-,59(0.92),0(0.91),-55(1.13),-,-,0(0.91),0(0.91),-,0(0.91),0(0.9),59(0.91),-,-,-,0(0.91),0(0.91),-1(0.9),0(0.91),0(0.9),-,-,0(0.9)
5545,-,3(0.9),3(0.9),60(0.93),60(0.93),3(0.91),3(0.91),60(0.9),3(0.91),60(0.95),60(0.97),3(0.91),60(0.92),3(0.9),3(0.91),0(0.98),0(0.91),3(0.91),60(0.91),60(0.95),60(0.95),60(0.94),-,58(0.91),3(0.91),60(0.93),3(0.9),60(0.96),60(0.94),-,-,60(0.97),2(0.91),60(0.94),-,-,3(0.91),60(1.01),5(0.91),60(0.95),3(0.9),0(0.95),3(0.9),60(0.96),-,3(0.91),60(0.93),3(0.91),3(0.92),59(0.9),60(0.91),0.0,-3(0.91),-60(0.99),-60(0.92),-,-49(0.92),-60(0.93),-3(0.91),-3(0.92),0(0.92),-60(0.97),-3(0.91),-60(0.98),-60(0.94),0(0.92),-3(0.92),-4(0.91),-60(0.93),0(0.99),2(0.96),-60(0.93),0(0.92),-60(0.94),-3(0.9),-,-60(0.94),-60(1.32),-,-60(0.91),-60(0.95),-60(0.96),-3(0.91),-3(0.91),-3(0.9),-3(0.92),-3(0.9),-3(0.91),-60(0.9),-3(0.92),-60(0.92),-60(0.92),-3(0.91),-60(0.94),-48(0.95),-,-60(0.92)
7965,-,-,-,0(0.91),0(0.9),0(0.9),0(0.91),0(0.9),0(0.91),0(0.91),-3(0.9),0(0.91),0(0.9),-,-59(0.94),0(0.92),-,-60(0.97),-,0(0.91),0(0.91),0(0.9),-,-,-,-,-60(0.97),0(0.9),0(0.91),-,-,-,-2(0.9),0(0.9),-,-,-,-,-,-,-,0(0.92),-,-,-,0(0.91),0(0.9),-,0(0.91),-,0(0.91),-3(0.91),0.0,-,-,60(0.95),-,0(0.91),-,0(0.91),0(0.9),0(0.91),0(0.9),1(0.91),0(0.91),60(0.95),0(0.91),0(0.9),-,1(0.91),6(0.92),0(0.9),59(0.99),0(0.9),-,59(0.92),0(0.9),-60(1.16),-,-,0(0.91),0(0.9),-,0(0.91),0(0.9),59(0.91),-,-,-,0(0.91),0(0.9),0(0.9),0(0.91),0(0.9),-,-,0(0.9)
3482,-,-60(0.94),-60(0.92),0(0.91),0(0.91),-1(0.9),0(0.91),-,0(0.9),0(0.93),-3(0.93),0(0.9),0(0.91),-60(0.91),-60(1.04),-19(0.92),-60(0.95),-60(1.04),0(0.9),0(0.91),0(0.91),0(0.91),-,-5(0.91),0(0.91),0(0.91),-60(1.03),0(0.91),0(0.91),-60(0.94),-,0(0.91),-2(0.9),0(0.91),-60(0.93),-60(0.92),-59(0.9),0(0.92),-,0(0.91),-,0(0.93),-,0(0.91),-,-19(0.9),0(0.9),-60(0.93),0(0.91),1(0.9),0(0.91),-60(0.99),-,0.0,0(0.9),60(1.01),14(0.92),0(0.91),0(0.9),0(0.9),0(0.9),0(0.91),20(0.9),1(0.92),0(0.91),60(1.02),19(0.9),-,0(0.9),1(0.91),60(1.01),0(0.9),59(1.05),0(0.91),59(0.94),60(0.99),0(0.91),-41(1.07),60(0.93),0(0.91),0(0.92),0(0.92),-,41(0.9),0(0.9),60(0.99),-,60(0.96),-,18(0.9),0(0.91),0(0.91),19(0.9),0(0.91),-,-,0(0.9)
8626,0(0.9),-,-,-,0(0.9),-,-,-,-,-,-3(0.9),-,-,-,-60(0.94),0(0.9),-,-60(0.96),0(0.9),-,0(0.9),0(0.9),-,-,0(0.9),0(0.91),-60(0.96),0(0.9),0(0.9),-,-,0(0.9),-,0(0.9),-,-,-,-1(0.91),-,0(0.9),-,0(0.9),-,0(0.9),-,-,-,-,-,-,-,-60(0.92),-,0(0.9),0.0,60(0.95),14(0.9),0(0.9),-,-,-,0(0.9),-,1(0.9),0(0.9),60(0.95),-,-,0(0.9),1(0.91),60(0.92),-,59(1.0),0(0.9),-,60(0.92),0(0.9),-56(1.05),-,0(0.9),0(0.9),0(0.91),-,-,-,59(0.92),-,-,-,-,1(0.9),-,-,-,-,-,-
3849,60(0.94),-,-,60(0.97),60(0.97),60(0.92),60(0.96),60(0.95),60(0.96),60(1.0),60(1.0),60(0.95),60(0.96),-,-,60(0.93),60(0.91),0(0.91),60(0.95),60(0.99),60(0.99),60(0.97),-,59(0.94),60(0.95),60(0.95),0(0.91),60(0.99),60(0.98),-,60(0.92),60(0.99),59(0.95),60(0.97),-,-,60(0.9),60(1.01),60(0.9),60(0.98),-,60(0.99),60(0.93),60(0.99),60(0.92),60(0.93),60(0.97),-,60(0.94),60(0.94),60(0.95),-,60(0.95),60(1.01),60(0.95),0.0,-50(0.94),-60(0.97),-60(0.93),-60(0.97),-60(0.93),-60(1.0),-60(0.92),-60(1.01),-60(0.98),0(0.91),-60(0.94),-60(0.94),-60(0.96),-59(0.94),-,-60(0.97),-,-60(0.97),-,-,-60(0.98),-60(1.17),-,-60(0.95),-60(0.98),-60(0.99),-60(0.92),-60(0.93),-60(0.92),0(0.9),-60(0.91),0(0.9),-60(0.95),-60(0.94),-60(0.95),-60(0.97),-60(0.93),-60(0.98),-60(0.97),-60(0.92),-60(0.96)
9001,-,-,-,13(0.9),13(0.91),-,13(0.91),-,-,13(0.92),10(0.93),-,13(0.9),-,-58(0.96),-,-,-60(0.96),13(0.91),13(0.91),13(0.91),13(0.91),-,9(0.91),13(0.9),14(0.91),-59(0.96),13(0.92),14(0.91),-,-,13(0.93),-,13(0.91),-,-,-,13(0.94),-,13(0.92),-,13(0.92),-,13(0.92),-,-,13(0.9),-,13(0.9),-,13(0.9),-49(0.92),-,14(0.92),14(0.9),-50(0.94),0.0,-13(0.91),-,-,-13(0.9),-13(0.92),-,-12(0.93),-13(0.91),60(0.95),-,-,-13(0.91),-,54(0.94),-14(0.9),48(0.96),-13(0.92),-,60(0.92),-13(0.91),-54(1.16),-,-14(0.9),-13(0.92),-14(0.92),-,-,-,46(0.92),-,-,-,-,-13(0.92),-,-,-14(0.91),-13(0.91),-,-
3134,0(0.9),-60(0.9),-,0(0.91),0(0.91),0(0.91),0(0.91),0(0.9),0(0.91),0(0.92),-3(0.91),0(0.91),0(0.91),-,-60(0.97),0(0.92),-,-60(0.99),0(0.91),0(0.91),0(0.91),0(0.91),-,-4(0.91),0(0.91),0(0.91),-60(0.99),0(0.91),0(0.91),-,-,0(0.91),-2(0.9),0(0.91),-,-,0(0.9),0(0.91),-,0(0.91),-,0(0.92),-,0(0.91),-,0(0.91),0(0.91),-,0(0.91),-,0(0.91),-60(0.93),0(0.91),0(0.91),0(0.9),-60(0.97),-13(0.91),0.0,0(0.9),0(0.91),0(0.91),0(0.91),0(0.9),1(0.91),0(0.91),60(0.98),0(0.91),0(0.9),0(0.91),1(0.92),60(0.95),0(0.9),59(1.02),0(0.91),-,60(0.95),0(0.91),-56(1.13),-,0(0.9),0(0.91),0(0.91),0(0.9),0(0.9),0(0.9),59(0.94),-,-,-,0(0.91),0(0.91),0(0.91),0(0.91),0(0.91),-,-,0(0.9)
7560,0(0.9),0(0.9),-,0(0.9),0(0.91),0(0.92),0(0.91),0(0.9),0(0.9),0(0.93),-3(0.91),0(0.91),0(0.9),0(0.9),-59(0.91),0(0.95),0(0.91),-59(0.93),0(0.91),0(0.91),0(0.9),0(0.9),-,-4(0.9),0(0.92),0(0.91),-59(0.93),0(0.9),0(0.9),-,-,0(0.9),-1(0.91),0(0.9),-,-,0(0.91),0(0.9),-,0(0.91),-,0(0.94),0(0.9),0(0.91),-,0(0.91),0(0.9),0(0.91),0(0.92),-,0(0.9),-3(0.91),-,0(0.9),-,-60(0.93),-,0(0.9),0.0,0(0.9),0(0.93),0(0.9),0(0.91),1(0.91),0(0.91),59(0.92),0(0.91),-,0(0.91),0(0.94),5(0.92),-1(0.9),59(0.99),0(0.91),0(0.9),-,0(0.91),-59(1.15),-,0(0.9),0(0.92),0(0.91),0(0.91),0(0.9),0(0.91),0(0.91),-,0(0.91),0(0.9),0(0.91),0(0.92),0(0.9),0(0.91),-,-,-,-
