,6061,8767,7108,9971,5450,8467,6423,9052,5738,8829,4357,9134,5439,9001,7024,8995,7900,8626,6578,9121,7731,8967,8236,2986,4336,1792,6266,3527,8086,890,5615,1800,4297,668,4526,171,7965,2018,7741,974,7017,3310,5129,3967,7429,3482,6063,545,8084,2129,7739,1103,7850,2337,5796,5921,114,8243,3134,8317,3506,5892,2814,5275,5395,252,7030,2925,7541,2470,8419,1192,7016,5658,2638,7680,744,5246,2980,7504,1354,5545,3367,7940,1415,7560,26,7973,781,7627,1169,3009,1718,370,3849,2072,3723
7940,-,0(0.9),0(0.94),0(0.91),40(0.97),0(0.99),-5(0.93),0(0.92),0(0.99),-,0(0.92),-,0(0.92),-,-,-,0(0.91),-,-,0(0.91),0(0.9),0(0.98),0(0.91),0(0.9),0(0.91),0(0.92),-,0(0.98),0(0.92),0(0.91),0(0.95),0(0.91),0(0.95),0(0.92),0(0.9),0(0.91),0(0.92),0(0.9),-,-,0(0.97),0(0.91),0(0.92),-,0(0.91),-,0(0.91),0(0.91),0(0.9),0(0.91),-,0(0.91),0(0.91),-,0(0.92),-,-,-,0(0.92),-,0(0.9),0(0.93),0(0.92),0(0.91),-,0(0.92),0(0.92),-,-,0(0.92),-,0(0.92),-,0(0.91),0(0.92),0(0.91),0(0.92),0(0.95),0(1.01),0(0.92),-,0(0.92),0(0.91),0.0,0(0.91),-,-,-,-,0(0.93),-,-,0(0.9),-,-,0(0.92),-
1415,-,0(0.9),0(0.91),-,40(0.98),0(0.92),-5(0.9),0(0.9),0(0.93),-,-,-,0(0.9),-,-,-,-,-,-,-,-,0(0.91),-,-,-,0(0.91),-,0(0.93),-,-,0(0.91),0(0.91),0(0.91),-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,0(0.9),-,-,-,-,-,-,0(0.92),0(0.91),0(0.93),-,-,-3(0.91),-,0(0.91),0.0,-,-,-,-,0(0.9),-,-,-,-,-,-,-
7560,-,0(0.9),0(0.9),-,60(1.0),0(0.95),-,-,0(0.94),0(0.9),0(0.9),2(0.9),0(0.9),-,1(0.91),-,0(0.91),0(0.9),0(0.91),0(0.91),0(0.91),0(0.92),-,-,-,0(0.9),-,0(0.96),-,0(0.9),0(0.91),0(0.94),0(0.91),0(0.9),-,-,-,0(0.91),0(0.92),-,0(0.91),0(0.9),0(0.92),-,-,-,-,0(0.92),-,0(0.9),0(0.91),0(0.92),0(0.91),-,0(0.93),-,0(0.91),-,0(0.9),-,0(0.9),0(0.9),-,0(0.9),0(0.9),0(0.9),0(0.91),0(0.91),0(0.92),0(0.9),0(0.9),-,0(0.91),0(0.91),0(0.93),-,0(0.92),-,0(0.92),0(0.91),-,0(0.92),-,-,-,0.0,-1(0.9),-1(0.9),-,0(0.92),-,-,-,0(0.91),0(0.9),-,-
26,-,-,-,-,40(0.97),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1(0.9),0.0,-,-,-,-,-,-,-,-,-,-
7973,-,-,-,-,39(0.98),0(0.92),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,0(0.91),-,-,-,-,-,-,0(0.9),-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-1(0.9),-,0.0,-,-,-,-,-,-,-,-,-
781,-,-,-,-,39(0.97),0(0.92),-,-,0(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1(0.9),-,0(0.9),-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-
7627,-,0(0.9),0(0.93),0(0.92),40(1.0),0(0.99),-5(0.92),0(0.92),0(0.99),-,0(0.92),-,0(0.92),-,-,0(0.9),0(0.92),0(0.9),0(0.91),0(0.92),0(0.91),0(0.97),0(0.91),0(0.9),-,0(0.92),0(0.9),0(0.99),0(0.92),0(0.92),0(0.95),0(0.93),0(0.95),0(0.93),0(0.9),0(0.91),0(0.92),0(0.92),0(0.91),-,0(0.96),0(0.91),0(0.93),0(0.9),0(0.91),-,0(0.92),0(0.92),0(0.91),0(0.92),0(0.91),0(0.92),0(0.92),0(0.91),0(0.93),0(0.9),-,-,0(0.92),-,0(0.91),0(0.93),0(0.92),0(0.91),0(0.91),0(0.93),0(0.93),0(0.92),0(0.92),0(0.92),0(0.9),0(0.91),-,0(0.92),0(0.93),0(0.92),0(0.92),0(0.93),0(0.99),0(0.93),0(0.9),0(0.93),0(0.91),0(0.93),0(0.9),0(0.92),-,-,-,0.0,0(0.91),-,0(0.91),0(0.9),0(0.91),0(0.92),-
1169,-,1(0.9),0(0.9),-,41(0.99),0(0.91),-,-,0(0.92),-,-,-,0(0.9),-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,0(0.9),0(0.93),-,0(0.91),0(0.91),0(0.91),0(0.91),0(0.91),-,-,-,-,-,0(0.9),-,-,1(0.91),-,-,-,-,-,0(0.9),-,1(0.9),-,-,0(0.91),-,0(0.9),1(0.9),-,-,-,-,-,-,-,0(0.91),-,1(0.9),0(0.91),0(0.9),0(0.9),-,-,-,1(0.9),-,0(0.9),0(0.92),-,0(0.91),-,-,-2(0.91),-,-,-,-,-,-,-,0(0.91),0.0,-,-,-,0(0.9),-,-
3009,-,-,-,-,39(0.97),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-
1718,-,-,0(0.9),-,40(0.98),0(0.94),-5(0.9),-,0(0.92),-,-,-,-,-,-,-,-,-,-,-,-,0(0.92),-,-,-,0(0.9),-,0(0.93),-,-,0(0.91),0(0.9),0(0.91),0(0.9),-,-,-,-,-,-,0(0.91),-,0(0.91),-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,0(0.9),-,-,-,-,-,-,0(0.9),0(0.91),-,-,-,-,-,-,-,0(0.9),-,0(0.9),0(0.9),0(0.93),0(0.9),-,-3(0.9),-,0(0.9),-,-,-,-,-,0(0.91),-,-,0.0,-,-,-,-
370,-,-,-,-,41(0.98),0(0.93),-,-,0(0.92),-,-,-,-,-,-,-,-,-,-,-,-,0(0.92),-,-,-,-,-,0(0.94),-,-,0(0.9),0(0.93),0(0.9),-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,0(0.9),-,-,0(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,0(0.9),-,0(0.91),-,0(0.91),-,-,0(0.9),-,-,-,0(0.91),-,-,-,0(0.9),-,-,-,0.0,-,-,-
3849,-,-,-,-,41(1.0),0(0.92),-,-,0(0.92),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.93),-,0(0.9),0(0.91),0(0.92),0(0.91),0(0.9),-,-,-,-,-,-,-,-,1(0.9),-,-,-,-,-,-,-,1(0.9),-,-,0(0.9),0(0.9),-,-,-,-,-,-,-,-,-,0(0.9),-,1(0.9),0(0.91),0(0.9),-,-,-,-,-,-,-,0(0.91),-,0(0.91),-,-,0(0.9),-,-,-,0(0.9),-,-,-,0(0.91),0(0.9),-,-,-,0.0,-,-
2072,-,-,0(0.91),-,40(0.97),0(0.95),-5(0.91),0(0.9),0(0.95),-,0(0.9),-,-,-,-,-,0(0.9),-,-,0(0.9),-,0(0.96),-,-,-,0(0.9),-,0(0.95),0(0.91),0(0.9),0(0.92),-,0(0.92),0(0.91),-,-,-,-,-,-,0(0.94),0(0.9),0(0.91),-,-,-,0(0.9),-,-,0(0.9),-,0(0.91),0(0.9),-,0(0.91),-,-,-,0(0.9),-,-,0(0.91),0(0.9),0(0.9),-,0(0.91),0(0.9),-,-,-,-,-,-,-,0(0.91),-,-,0(0.91),0(0.96),0(0.91),-,0(0.9),0(0.9),0(0.92),-,-,-,-,-,0(0.92),-,-,-,-,-,0.0,-
3723,-,-,-,-,40(0.97),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
