r,t,solar,f0,f1
4.4580479452054815,8.476390977443595,16000,232120.172166,233365.648055
13.557625482625433,8.768106060606053,16000,232426.653534,233674.393881
4.125748792270527,5.393292682926828,16000,232718.961335,233969.555279
5.735404483430789,8.760397553516821,16000,233014.169749,234267.672166
4.867833374414603,9.462043010752703,16000,233309.937485,234565.497055
3.47391878507758,6.50721205597416,16000,233608.811563,234866.08001
2.6717111770524204,4.243401287553652,16000,233921.802261,235180.83567
2.927890932982917,7.195596133190111,16000,234235.923604,235496.650596
1.4334765366820903,8.458899676375415,16000,234538.857839,235801.233214
10.784344422700572,6.321197411003232,16000,234846.803476,236111.725958
5.647116644823058,4.537540453074434,16000,235157.049445,236423.988888
2.9951019066403743,4.069346195069666,16000,235470.057128,236738.646308
0.8567380560131795,2.6296555435952644,16000,235790.132724,237060.120969
1.3230237154150115,2.870748663101601,16000,236113.099745,237384.779178
0.6221338634857542,1.7602139037433135,16000,236427.691064,237700.526068
0.550779301745639,2.2513383297644545,16000,236739.25226,238012.714258
9.57290182719108,4.098549946294312,16000,237071.849715,238347.503068
5.369491525423727,2.77505341880342,16000,237385.836525,238662.260834
1.005840099937533,3.7581556503198286,16000,237689.345344,238966.853174
3.345250700716301,6.0845289079228975,16000,237992.947702,239272.489954
0.8903696800248516,3.4351931330472123,16000,238303.144521,239583.642831
0.3534225264467953,1.5260149572649584,16000,238620.566644,239901.956312
0.333125778331258,1.507127659574468,16000,238943.588868,240225.871091
0.2693960149439604,2.770329087048831,16000,239267.884027,240551.87487
0.17698703026272,2.754429429429428,16000,239579.505779,240864.847838
9.333214481623706,7.219294294294295,16000,239883.525109,241170.935195
4.865160013196959,4.619744744744737,16000,240189.831362,241478.930397
4.194209133024496,4.769294294294299,16000,240501.516963,241792.076947
6.048438538205984,3.8932634730538926,16000,240803.760646,242095.234162
1.0134408602150506,2.475075301204821,16000,241113.839158,242406.043571
1.0489850249584065,3.481654135338345,16000,241443.175013,242736.862583
13.21448844884487,5.244108761329311,16000,241768.335343,243063.700447
2.7328908065051394,4.868460388639757,16000,242093.061777,243389.941969
0.4507477567298113,5.150824587706142,16000,242398.760679,243696.719462
0.17831445702864826,6.187331334332832,16000,242683.383673,243982.235361
0.05079681274900378,6.255688622754495,16000,242993.736123,244293.868111
0.11888928192430095,6.682228915662653,16000,243294.142574,244595.574388
0.03147100424328154,5.460015060240959,16000,243588.561016,244890.569937
0.06474743906746704,4.580948795180722,16000,243905.890433,245209.459468
0.06412349183818314,6.644427710843375,16000,244201.92999,245506.202293
0.07431906614785988,6.718018018018015,16000,244505.246336,245810.168282
0.03222732086127781,6.8611445783132465,16000,244815.698274,246121.958821
0.7907256637168137,7.066136363636371,16000,245114.614386,246421.93234
4.580519018841109,7.777972560975609,16000,245355.229821,246660.600239
15.861008522727303,6.27625189681335,16000,245600.32226,246904.929973
3.0839743589743787,5.8126717557251935,16000,245881.54248,247186.959074
4.593897707231059,5.89831288343558,16000,246162.783721,247468.507057
0.6235691432634228,5.722635658914725,16000,246440.890459,247747.091546
0.7607574273587984,6.2083333333333375,16000,246713.369878,248020.52747
4.305888062115823,8.575413533834586,16000,246999.252225,248308.53799
4.002581261950277,8.143853073463276,16000,247269.171008,248579.225178
2.0182713695583114,7.1894302848575675,16000,247529.653849,248841.098085
3.835716555449642,7.188763197586717,16000,247809.144727,249122.119082
1.8573932441045231,7.372897897897898,16000,248089.302719,249403.77862
2.6950272698107183,8.535413533834586,16000,248364.005351,249680.41883
4.379193138500646,8.173727544910179,16000,248646.277831,249964.204645
2.749254678084352,8.249099099099093,16000,248918.919371,250237.392343
1.1848262671342005,8.461377245508977,16000,249196.852394,250516.76016
2.695493767976991,7.07289156626506,16000,249488.560529,250810.586633
0.5428035470668484,7.519144144144148,16000,249761.773468,251085.472361
0.12121416526138255,8.115662650602411,16000,250028.546508,251353.432452
0.0619159663865545,8.314630467571643,16000,250283.923153,251609.244087
0.15882749326145554,9.040881458966563,16000,250547.377625,251874.037831
0.5839352008099904,7.811480362537768,16000,250825.776181,252154.386967
0.7078732106339481,6.567830045523522,16000,251095.658503,252426.221377
1.4288572397422803,4.903474320241688,16000,251358.453679,252689.307468
1.74354893328818,4.431638846737481,16000,251636.89779,252967.865884
1.694610169491522,4.410752688172044,16000,251914.449624,253245.470627
5.9670958996950265,5.382848392036752,16000,252172.609052,253503.451111
4.052690715552928,10.302102102102088,16000,252406.452228,253737.45231
2.7760994843797366,8.49842105263158,16000,252656.722096,253987.971321
0.4775455359808906,9.527537313432825,16000,252899.971,254231.545296
0.5356993736951987,11.085897435897449,16000,253142.803034,254475.008212
0.08636227991644291,11.591591591591591,16000,253392.673183,254726.183943
0.15605019420376445,15.8075075075075,16000,253633.04044,254968.113998
2.7590746268656816,14.432786885245893,16000,253903.955879,255241.187064
7.048807394156245,13.973502994011975,16000,254169.182832,255508.632983
2.5096176821983325,14.094527736131926,16000,254404.308411,255744.949965
0.35123622281799344,11.448059701492536,16000,254641.138339,255983.36887
0.17717879604672093,10.028840361445788,16000,254885.725346,256229.049682
0.08736905118228076,10.996912650602406,16000,255133.520764,256477.877839
4.537559523809538,11.512217194570146,16000,255393.959181,256740.589203
3.0123132098027563,11.187160120845917,16000,255645.897131,256993.747586
3.3909063715225884,12.523298033282918,16000,255886.115688,257235.520596
2.5907340553550005,11.211550151975672,16000,256128.616557,257478.929578
0.6242124212421244,10.875646879756466,16000,256363.570801,257714.663985
0.060842293906809924,9.40144596651445,16000,256628.167896,257981.070052
1.457211107793363,10.800533536585366,16000,256883.716062,258238.158226
1.1912447885646191,12.165950920245402,16000,257129.612214,258485.656429
0.3280622941000304,12.797100313479627,16000,257345.773239,258703.041345
2.357967528562838,12.646015624999995,16000,257589.311009,258947.962544
2.9715805022156667,12.455631659056316,16000,257847.074277,259207.979798
0.614818127608827,11.279984779299829,16000,258090.130256,259452.75921
0.14134734239802227,11.506412213740461,16000,258340.174823,259704.760533
0.09060092449922952,15.853053435114505,16000,258575.425165,259940.944923
0.7088189947579399,16.466412213740448,16000,258825.490614,260192.012559
2.5512733967474666,16.003384615384615,16000,259074.189723,260442.130806
0.7782809611829928,15.084953703703716,16000,259320.262498,260689.79282
1.2156820290751604,15.348299845440495,16000,259578.062052,260949.295123
5.1406900839291465,14.198394495412856,16000,259842.05015,261215.491412
5.060098979276229,13.830555555555556,16000,260099.818059,261475.033858
6.51478960396042,13.620387596899226,16000,260354.761534,261731.379467
5.018587360594825,13.145878693623633,16000,260610.3899,261988.72279
4.789822595704954,12.870454545454564,16000,260863.545578,262244.129552
12.190293383270912,15.139841269841273,16000,261111.020362,262494.938807
2.6641439205955435,14.822749196141482,16000,261355.373175,262740.742439
1.1658400495970191,15.5167779632721,16000,261613.312563,263000.43594
4.377409261577009,15.872082585278285,16000,261873.782728,263262.566917
3.3187009727016044,14.63781362007168,16000,262112.719789,263502.830169
3.3975015615240505,14.300983899821114,16000,262343.957479,263735.485923
0.6698689956331885,12.943738819320213,16000,262599.234661,263991.501776
5.523428749222168,12.674014336917553,16000,262856.781931,264251.107932
6.023941921532254,13.643177737881508,16000,263102.605228,264498.017785
4.161915024630538,13.397408536585365,16000,263334.408386,264731.865975
0.5441039925719593,13.79110612855006,16000,263581.055065,264979.483847
3.0846857840146416,14.095111111111116,16000,263817.72041,265217.983315
0.5061107766405775,13.40944940476192,16000,264057.76616,265459.180896
1.9057315233785843,15.429029850746286,16000,264303.559014,265706.56814
4.558152827918178,15.769086826347316,16000,264535.94663,265941.056412
4.946037963241946,15.371225710014947,16000,264770.300521,266177.340448
2.0587880615013496,13.612929745889392,16000,265020.955438,266429.520117
2.146919146378112,13.225633383010425,16000,265261.853113,266671.605928
1.2643178410794549,13.78473053892216,16000,265498.611344,266909.399504
0.5744790093627301,14.546348733233971,16000,265744.106336,267156.721246
0.9831372549019596,18.42845345345344,16000,265981.504637,267395.635404
0.3196090225563909,21.141163141993953,16000,266229.686092,267645.285477
3.08622754491018,20.383511450381654,16000,266477.423071,267894.786353
2.286488915518276,17.021124620060803,16000,266727.850125,268146.151088
1.2501195457262406,17.48378995433789,16000,266973.470309,268393.463285
2.730162064825928,15.623409090909092,16000,267207.369039,268628.340282
0.935904334828098,15.344672754946716,16000,267453.779379,268875.974649
4.833472304943417,15.91217656012177,16000,267694.432653,269118.757655
1.1479843561973515,14.819788519637456,16000,267944.270573,269369.911881
2.959230306674693,15.688195488721805,16000,268187.25442,269614.891876
0.7935684647302903,14.103917050691235,16000,268437.173627,269865.919243
10.328806451612904,15.38788343558283,16000,268694.382216,270125.133843
4.04460801095515,16.737329286798175,16000,268917.695175,270349.886018
3.6312843406593496,15.807774390243894,16000,269148.092599,270581.454452
0.9862426546837167,15.047572078907434,16000,269381.045835,270816.079331
2.7940727902946296,14.597564687975636,16000,269600.728386,271036.790035
0.3881075491209925,13.006136363636346,16000,269830.772889,271267.573495
0.7776057791537658,12.796951219512193,16000,270072.567759,271510.630549
6.133883161512017,14.941158536585386,16000,270307.791707,271747.657124
2.4678991015894973,16.57987804878047,16000,270523.111723,271964.298664
0.2479072985126264,15.164361702127671,16000,270753.178002,272195.575183
0.04095139607032063,16.044072948328267,16000,270985.512897,272429.150995
0.039045329670329684,16.376823708206686,16000,271222.617032,272667.519048
0.42841924398625547,16.665204236006044,16000,271468.944257,272915.584692
1.8846366782006925,15.628376327769315,16000,271720.074214,273169.41744
6.634809474768286,16.892343032159268,16000,271966.733658,273417.649771
2.2170190641247864,17.333562691131494,16000,272210.020835,273661.904383
0.9359001040582726,17.598082822085892,16000,272460.846408,273913.689034
1.2837297483626282,16.65668202764976,16000,272732.984329,274187.321824
3.5891947694425324,15.813033536585353,16000,272965.611037,274420.770507
1.987703498441277,15.149454828660431,16000,273183.032929,274639.018393
0.4158813263525315,16.59258970358815,16000,273416.178123,274873.56328
1.0583795013850392,15.937244094488179,16000,273661.395846,275120.35119
0.6057805469020417,14.732461538461536,16000,273903.057322,275363.516168
1.6954764553207249,15.288615384615367,16000,274156.970223,275619.644266
3.4430665163472405,16.072307692307692,16000,274420.965157,275885.52637
0.9007388252678216,18.678274268104765,16000,274689.033757,276155.017429
0.5885203130823704,18.402272727272717,16000,274954.072456,276421.992765
1.7268628912071535,16.727314814814804,16000,275195.689733,276665.41021
3.413729128014841,16.087821482602113,16000,275445.144948,276916.488158
3.2919642857142852,17.60221036585366,16000,275694.944004,277168.334326
0.35616846813268843,17.024305555555564,16000,275958.595607,277433.879894
4.106988847583634,14.866539634146342,16000,276213.951072,277691.849869
1.5642376681614332,13.656888544891649,16000,276485.25174,277965.257161
1.6595808383233497,13.14851330203443,16000,276755.936074,278237.945932
0.2524362818590715,13.732662538699687,16000,277023.476733,278507.36327
3.538369034197672,13.101940993788814,16000,277280.005192,278765.833102
1.0470300751879682,12.163940809968839,16000,277521.294588,279008.823341
3.9167780252412703,13.965307692307684,16000,277785.747406,279275.511712
0.9668285394097856,15.027230769230762,16000,278038.896204,279530.491735
5.4121042830539965,13.912519440124422,16000,278285.66554,279779.163277
2.9129595246936537,11.147962382445133,16000,278538.473341,280033.323039
0.19289719626168145,10.396641791044775,16000,278793.592466,280290.016588
0.10052005943536382,12.78395522388059,16000,279052.930996,280551.201484
0.016716306775874924,12.694394618834085,16000,279304.864293,280804.750808
0.02050997782705103,10.742140718562878,16000,279576.684613,281078.426892
0.23244837758112186,11.016641679160433,16000,279864.879484,281369.0043
0.493465491923644,8.358547655068072,16000,280141.709839,281647.526688
0.6734506784011758,9.075864661654133,16000,280424.421126,281931.993927
0.8492477064220193,10.335951661631407,16000,280708.710241,282218.156374
1.5436170212765892,9.597297297297297,16000,280996.333515,282507.732076
2.6318215339232984,9.743514328808443,16000,281281.684299,282795.248168
5.7094415870683495,11.488536953242848,16000,281555.751287,283070.960712
5.329169728141067,9.555060422960736,16000,281836.223928,283353.373965
1.8873847288823309,9.59894259818731,16000,282125.424774,283644.459091
0.675046279155871,9.294285714285708,16000,282419.680999,283940.809282
0.3847488921713468,8.55611782477342,16000,282710.034298,284233.257713
1.5340259740259667,8.118493150684921,16000,283014.728943,284540.328189
2.0804559043348183,8.217170953101363,16000,283316.495756,284844.231882
0.5240029817368632,10.929090909090904,16000,283613.780054,285143.666172
0.3476739858578348,11.150378787878791,16000,283906.295055,285438.321219
1.2754934823091224,11.575681818181824,16000,284200.086488,285734.423525
0.6946284032376738,10.691679506933756,16000,284484.1775,286019.843983
1.1747491185245502,8.378063540090771,16000,284785.899775,286323.01623
0.3452571063557965,5.935508345978758,16000,285087.693284,286625.92105
0.3446227929374001,5.727051671732527,16000,285402.625955,286941.998448
2.1271088216355447,6.764067278287459,16000,285711.69129,287252.527477
2.7330557335041608,4.5659090909090905,16000,286024.507366,287566.868831
0.9028019323671432,3.08939393939394,16000,286356.787838,287900.953529
12.392302737520149,4.9264660493827135,16000,286686.773429,288232.72218
3.913816425120768,5.650306748466263,16000,287007.031898,288554.188483
1.3199678972712583,4.978614916286147,16000,287316.409804,288864.52742
3.5417391304347694,10.322315950920252,16000,287634.79363,289184.735971
1.7158607350096715,11.409585889570543,16000,287951.170885,289502.48928
3.2170041787206745,9.019861963190186,16000,288252.067513,289804.536578
3.8673640167364014,6.013734567901236,16000,288564.321121,290118.627922
5.523769430051818,3.5198598130841106,16000,288881.517746,290437.664882
8.504697554697604,3.7484567901234573,16000,289206.960094,290765.609759
16.90246321177216,6.018759571209808,16000,289529.925043,291090.286972
2.1521307273309773,4.610872894333848,16000,289858.752265,291420.850111
0.20019329896907406,4.886476043276667,16000,290181.577182,291745.401476
0.5110153256704992,4.554441041347623,16000,290501.430848,292067.007459
0.13503205128205106,2.3911809815950917,16000,290832.900465,292399.848523
0.23663779274943825,3.2631741140215693,16000,291170.055102,292738.488202
0.3982838859802249,4.8829562594268445,16000,291505.830897,293075.727287
0.230903882877149,5.111270801815425,16000,291847.246098,293419.072829
0.034941709844559736,2.14689393939394,16000,292190.087742,293764.172565
0.14926423544465706,4.838145896656534,16000,292536.272769,294112.485528
2.1394728485233445,10.352450229709044,16000,292852.652549,294430.282765
3.3331842861705656,10.73096330275228,16000,293175.192957,294754.522769
1.3949488491048605,10.592137404580136,16000,293477.929588,295057.300193
1.0096030729833494,6.166845329249622,16000,293815.06741,295396.595944
2.2418298555377176,7.6967791411042965,16000,294148.554894,295731.954065
2.0604020421186973,9.046981424148607,16000,294468.642043,296053.505026
0.9963105550208528,7.8122307692307595,16000,294799.398923,296386.086871
1.8120973269362584,7.683615384615389,16000,295124.903253,296713.53553
0.19241285030758745,5.77434715821812,16000,295462.032777,297052.956658
0.6259917920656641,4.883384379785599,16000,295788.103128,297380.695355
3.2433955857385386,5.911864406779668,16000,296108.50239,297702.958915
2.386875212512748,4.791679626749615,16000,296416.993246,298012.778693
1.8790212183436008,6.861328125000003,16000,296712.267579,298309.201437
3.3974279835390995,5.906576862123615,16000,296960.327064,298556.918223
0.6005536332179927,3.64224683544304,16000,297243.370171,298840.275554
0.24850976361767715,3.143937007874015,16000,297541.721703,299139.240578
0.15271291208791068,3.740110759493669,16000,297839.581896,299437.742623
0.3089726027397248,5.756735340728989,16000,298138.737174,299737.837104
4.0048581675905135,2.233255451713396,16000,298426.187561,300025.311817
0.3869137422105606,3.4081018518518524,16000,298746.885621,300347.871234
0.4746062992125966,4.610626911314982,16000,299080.402606,300683.150767
0.10653381247958144,1.2594470046082946,16000,299413.425654,301018.057373
1.216780933725104,4.065777439024391,16000,299755.304164,301361.924215
3.182724580454108,7.0653201219512125,16000,300077.127216,301686.001122
4.979922027290429,6.397796352583589,16000,300404.812901,302015.950295
1.6539062500000028,7.082522796352582,16000,300717.692173,302330.338967
2.0658854166666685,3.4792424242424262,16000,301056.019653,302671.039584
8.195312499999996,2.1114741641337402,16000,301385.565452,303002.573695
3.295905666557476,7.0989393939393945,16000,301729.024882,303348.396778
1.237687296416927,6.138922610015174,16000,302073.488492,303694.784366
0.42390879478827387,5.1765506807866855,16000,302417.008289,304040.176148
0.145632333767927,4.90091324200913,16000,302769.048305,304393.6545
0.05720352825873886,3.5117378048780488,16000,303126.383206,304750.804726
0.21101611312068547,2.1480857580398167,16000,303472.807598,305099.429397
0.3274567417564488,4.372128637059723,16000,303810.340363,305438.932173
0.3364050797785741,5.084270516717321,16000,304149.272798,305779.694316
0.09066579634464764,2.238685015290518,16000,304501.388844,306133.987439
0.07979105452171041,1.987806748466258,16000,304851.23607,306485.757582
5.545538664904202,4.990476190476191,16000,305184.63083,306821.472563
3.5404918032786923,6.660232558139538,16000,305525.143554,307164.2919
8.326084262701357,7.553021148036255,16000,305849.743233,307491.074202
4.3221342621912715,9.282503770739067,16000,306155.944398,307799.073508
2.8162325285895715,7.568051359516621,16000,306460.172597,308105.031212
0.4621232876712318,2.7277777777777787,16000,306791.684785,308438.784364
8.302299628001366,5.0532724505327264,16000,307117.005577,308766.068069
2.392984822934232,3.5506818181818187,16000,307458.191224,309109.429164
0.2831247886371321,2.2900606980273124,16000,307807.779938,309461.36802
0.25506114130434776,1.565857359635812,16000,308154.197584,309810.015913
0.943570451436384,4.8151515151515145,16000,308457.804943,310115.074968
0.2243114586875221,5.1882800608828035,16000,308781.111218,310440.146632
0.5503736413043487,7.411526717557253,16000,309101.95049,310762.509321
2.6989167230873314,7.584422492401207,16000,309407.889038,311069.628317
0.8212686567164168,7.318569254185697,16000,309715.576166,311379.095054
1.3971575342465707,10.355479452054787,16000,310007.891665,311672.882838
1.1748384903094164,8.905182926829264,16000,310304.472102,311971.229292
5.572086720867226,8.678450920245401,16000,310599.299695,312267.664646
9.284480431848882,6.480981595092027,16000,310895.931754,312565.497382
3.5839026039905275,4.388312693498455,16000,311191.532426,312862.209362
7.6821721311475395,5.139765625,16000,311500.892837,313173.745814
3.8000000000000167,3.1639904610492837,16000,311810.344906,313484.120386
2.6363543091655224,4.565007656967836,16000,312123.997499,313799.195437
4.449669117647061,5.215658914728682,16000,312415.861826,314091.491138
3.3150387025433066,5.4511609907120775,16000,312733.252551,314411.060773
4.008241353936737,5.235249621785171,16000,313034.616567,314713.628153
1.3264414248990033,5.277609682299543,16000,313333.601395,315013.675595
6.856282145481273,8.060422960725072,16000,313629.97027,315311.612592
4.6616120721383885,8.389048338368585,16000,313911.053206,315594.369457
4.518412348401325,5.165135542168674,16000,314181.915059,315863.378775
6.694197576202708,4.679849624060147,16000,314482.834521,316165.798932
6.045701689933907,5.555354449472097,16000,314771.774175,316455.49995
0.5845220588235303,6.544553706505293,16000,315051.782873,316736.499396
0.004423147806855875,7.9096676737160125,16000,315330.383129,317017.352073
0.022050147492625388,8.077836611195163,16000,315615.853273,317304.815115
2.5375460574797346,10.408774583963703,16000,315903.645796,317595.024754
4.6665319617928045,12.39015151515151,16000,316166.805413,317859.939363
4.0785187914517405,11.766338880484128,16000,316423.513957,318118.612959
0.04399854067858449,9.000989345509883,16000,316684.633911,318379.189014
1.9791621129325951,9.49406392694064,16000,316961.118337,318655.74219
0.1287276704338315,8.461001517450685,16000,317220.926685,318916.538359
0.027929901423877312,8.380627871362941,16000,317479.288035,319175.899533
0.0991593567251462,8.471286370597243,16000,317734.96034,319433.167584
0.5294655929721809,8.909432515337421,16000,317984.642171,319684.026535
0.6410753474762255,8.628943338437978,16000,318227.930241,319928.33289
1.650548646671541,9.196082949308755,16000,318478.276909,320180.516182
0.432480818414322,8.138420245398779,16000,318739.205699,320442.788219
0.5650822669104205,8.696625766871165,16000,318985.846131,320690.195125
2.273247706422016,7.650772797527052,16000,319226.049918,320930.489982
0.33945727906124096,6.2899693721286365,16000,319476.334223,321180.726045
0.08092443140132048,7.956933744221884,16000,319733.998291,321439.040546
0.3098017621145386,9.999382716049393,16000,320001.024929,321707.696197
0.6252662504590525,10.178043143297383,16000,320263.677211,321971.983981
0.8121870397643597,7.489737654320992,16000,320523.133058,322233.38581
1.5830396475770938,4.847984496124034,16000,320778.846728,322489.008809
1.6180183486238473,5.009799382716051,16000,321046.681127,322757.272955
0.7825927286081523,6.759860248447202,16000,321323.310361,323034.631501
1.2178951228456087,8.108191653786713,16000,321593.767727,323306.387524
4.222036843934663,10.535626911314994,16000,321828.982539,323541.737238
0.6945095168374832,10.309509202453984,16000,322085.972913,323799.626769
0.116043956043956,9.856835637480797,16000,322344.497314,324059.420632
0.12928257686676425,10.422580645161297,16000,322589.248443,324305.342636
0.004795021961932646,10.139615384615393,16000,322822.028892,324538.902586
0.006603081438004393,9.045904173106644,16000,323072.919161,324791.342977
0.0021994134897360697,8.401313755795977,16000,323335.217779,325055.30996
0.011054172767203512,9.262037037037032,16000,323577.535097,325297.984614
0.04249084249084251,11.416511627906976,16000,323826.141613,325547.559723
2.1127292736610364,12.264992272024715,16000,324088.750597,325812.124918
3.1052419354838685,11.968875192604013,16000,324350.335959,326075.896778
5.363796262367195,12.480793157076207,16000,324638.347938,326363.889988
6.9925586510264175,11.021007751937976,16000,324892.380716,326617.612076
4.4689427312775525,10.408099688473511,16000,325147.109882,326873.872846
0.2842589187201183,14.179361370716515,16000,325379.994374,327108.138281
1.4345715336520783,13.915777080062812,16000,325627.667906,327357.549678
0.2751840942562601,15.893025078369913,16000,325867.601302,327598.870069
0.03332106038291606,17.331677018633542,16000,326100.859749,327833.312455
0.002357274401473297,18.540078740157497,16000,326319.972708,328053.967643
3.1770879526977214,14.0744057052298,16000,326558.529063,328293.269788
3.0509948415622654,14.233891547049465,16000,326798.568003,328535.028961
0.8082470414201168,13.81511999999999,16000,327035.895616,328773.728514
0.2205646566747997,15.466796267496116,16000,327263.703611,329002.307028
2.1942130482860245,14.924729520865538,16000,327511.264109,329251.292859
5.3307436182019945,12.170436817472696,16000,327757.779493,329499.437356
18.57525849335305,11.826275115919636,16000,328000.123108,329743.879194
10.688335179032876,12.406461538461544,16000,328228.025165,329971.198203
4.935239852398538,13.129938271604946,16000,328476.123485,330221.588651
6.522349464351687,13.727125193199381,16000,328706.008057,330452.493582
2.1118104405775635,13.757373271889387,16000,328937.429759,330685.342625
0.41306923361717857,14.328211009174328,16000,329177.607006,330926.840524
0.5145029673590502,16.186733128834366,16000,329408.980169,331159.183409
0.5458797327394213,15.458384615384615,16000,329631.984831,331383.724372
1.0527643784786611,15.046543778801842,16000,329860.593271,331613.5592
0.2190334572490707,19.405401234567908,16000,330100.734474,331854.801309
0.06482169390787518,17.936265432098754,16000,330344.388548,332099.871628
0.32417378388414525,18.89483821263484,16000,330595.897845,332352.207378
1.0238307349665934,17.23595679012345,16000,330850.013171,332608.413047
2.1108348794063136,15.234722222222222,16000,331084.933462,332844.715302
0.2922647824470066,13.845433436532511,16000,331319.627988,333080.353129
3.72304832713754,14.068515625,16000,331577.39434,333339.865886
11.962620997766178,13.158150470219429,16000,331847.586646,333611.608354
9.184291044776149,12.213958990536266,16000,332131.996481,333895.382289
5.273012318029116,13.779936808846747,16000,332402.864451,334166.852011
1.0913415087328122,15.156191950464391,16000,332637.659705,334403.500334
1.7137021908652061,14.802469135802465,16000,332887.494994,334655.057915
2.4885258076494536,15.921020092735715,16000,333126.169182,334894.90626
0.5786032689450232,17.797776073619627,16000,333369.774456,335139.791319
1.2224535315985108,17.020967741935493,16000,333611.465782,335382.62645
1.4803431555389768,15.34517884914463,16000,333857.428398,335630.278983
2.394154877140724,13.838180404354578,16000,334121.52422,335896.246423
11.406443202979533,14.447191887675512,16000,334357.888415,336133.578519
0.040932835820895484,15.206723338485329,16000,334594.785321,336371.870857
1.3934352853412881,14.920647149460704,16000,334826.459954,336605.281617
0.3982462686567176,16.45053929121725,16000,335051.319708,336831.191106
0.008513816280806571,17.983281972265015,16000,335283.556909,337064.874396
3.8367339312406674,17.8491525423729,16000,335537.641035,337320.59342
5.3717326362957465,15.08317901234568,16000,335777.643291,337562.757227
4.442105263157911,14.565557275541805,16000,336014.997801,337801.735056
3.5850801939574963,15.445069337442222,16000,336255.889593,338044.450332
0.4566157286619454,15.424305555555534,16000,336496.463968,338286.85116
5.0466392830470586,15.605804953560359,16000,336739.79324,338532.442525
4.6742079761461035,14.4156346749226,16000,336967.83579,338761.170443
3.3487322893363314,14.997981366459632,16000,337200.999344,338995.25256
3.8735007496251854,14.850391849529764,16000,337427.816869,339222.845715
2.392166549047285,14.823153846153836,16000,337664.633568,339460.392556
3.4338033261026784,15.191207951070338,16000,337915.987382,339713.318963
8.92905674015177,15.942024539877302,16000,338145.574837,339944.326967
2.217179023508137,15.439969372128624,16000,338367.706141,340167.739928
5.682327272727274,14.54930981595092,16000,338606.822231,340408.490838
2.9012667390517515,13.615533230293655,16000,338858.228524,340661.916636
6.796160811300268,13.704179566563461,16000,339103.885607,340909.69407
4.494414218353307,13.836976744186055,16000,339334.71221,341141.635523
0.8308390846349419,14.512288786482346,16000,339566.294787,341374.149316
2.3913598250091126,14.613390092879259,16000,339806.90586,341616.061539
7.432764257173985,15.340817901234574,16000,340037.976571,341848.132942
0.4517940717628713,14.764186046511615,16000,340269.714769,342081.384561
9.050039001560027,16.337229102167168,16000,340505.141151,342318.694926
3.5058800623052937,14.418856259659979,16000,340729.631977,342544.283451
3.7621664050235673,14.85738724727839,16000,340984.850986,342801.303178
0.8854125928822859,17.255116279069778,16000,341239.531631,343057.842082
2.9158904109589083,16.880715396578537,16000,341489.275513,343309.777188
0.8060273972602772,15.042990654205596,16000,341730.184456,343552.250422
1.1223746081504695,15.177138413685846,16000,341964.940477,343788.374452
0.3418375394321768,17.122727272727275,16000,342171.78599,343995.676656
1.0297595585337005,14.856043956043939,16000,342419.90717,344245.26769
1.0161949685534593,12.891719242902205,16000,342675.717004,344503.256914
2.3308114464915715,12.563593004769473,16000,342921.249197,344749.881094
1.8436682725395623,12.818866459627333,16000,343156.734374,344986.537488
5.333986686390531,15.699921752738652,16000,343417.498064,345249.666907
6.1412739322533305,15.362052877138426,16000,343677.813293,345512.590011
2.357285134636665,13.56521060842433,16000,343924.446097,345760.835749
0.7477827050997778,13.629937304075243,16000,344177.349192,346015.467806
7.165776789024855,13.513657770800616,16000,344425.033601,346265.801533
8.240207715133549,12.786234177215169,16000,344662.121243,346504.813814
3.6455958549222762,12.435443037974686,16000,344904.561883,346748.344624
8.348891352549911,11.85047543581618,16000,345144.829795,346989.49855
3.9785371259697153,11.071044303797466,16000,345392.22748,347238.172618
3.5721033210332096,10.94106858054226,16000,345646.440195,347493.957877
1.3474972191323578,11.020127795527161,16000,345912.534594,347761.753304
1.8790818215475682,10.713359999999991,16000,346172.275664,348023.088965
0.2113172541743969,13.051863857374403,16000,346438.525706,348291.206549
6.76991084695396,12.893719412724295,16000,346705.611902,348560.48218
1.7887030843552494,11.032781456953657,16000,346954.929184,348811.07803
5.46646862235426,14.107781456953644,16000,347230.381157,349088.980816
0.4556092124814284,13.938225538971816,16000,347496.998537,349357.657713
0.07003341997771992,14.225207986688847,16000,347762.203636,349624.548254
9.756224451876646,14.212966101694908,16000,348018.772765,349882.795886
3.2835381750465618,13.588370118845505,16000,348278.228889,350144.863797
3.7303950256035163,12.835093696763199,16000,348529.614112,350398.180307
1.9640029325513215,10.908006814310047,16000,348786.047723,350656.00781
1.0849632352941163,11.081217838765,16000,349060.535525,350932.92508
6.669108983799695,11.748615916955021,16000,349312.286117,351185.824568
0.2777409860191323,9.817770034843207,16000,349570.884944,351446.101379
0.7134416543574614,12.395138888888875,16000,349849.580748,351726.99221
2.3181180811808137,12.74973958333333,16000,350124.360092,352004.518452
5.348358539284394,13.043292682926822,16000,350396.022136,352279.111256
4.673784977908686,11.328472222222222,16000,350663.274791,352548.790229
2.73861459100958,15.029616724738677,16000,350930.715722,352818.970775
1.186047372316801,14.232373472949396,16000,351197.409363,353088.095718
2.7882700110660275,11.772241681260926,16000,351468.560883,353361.039504
1.4663837638376331,10.122513089005237,16000,351765.740037,353660.778547
